received;node name;timestamp;message id;reception delay
received;m3-110;1610721888071.0708;2546;1567.226806640625
received;m3-110;1610721888142.515;2547;1637.387939453125
received;m3-110;1610721888216.042;2548;1710.762939453125
received;m3-110;1610721888287.984;2549;1251.2119140625
received;m3-110;1610721888360.99;2550;1855.553955078125
received;m3-110;1610721888508.042;2296;4395.321044921875
received;m3-110;1610721888581.314;2297;4468.52099609375
received;m3-110;1610721888653.685;2298;4539.861083984375
received;m3-110;1610721888726.51;2299;4612.60498046875
received;m3-110;1610721888798.288;2300;4683.109130859375
received;m3-110;1610721888871.557;2301;4754.997802734375
received;m3-110;1610721889060.127;2493;2588.2890625
received;m3-110;1610721889132.197;2494;2659.52685546875
received;m3-110;1610721889350.361;2497;2876.13818359375
received;m3-110;1610721889423.425;2498;2949.068115234375
received;m3-110;1610721889498.7249;2686;999.52685546875
received;m3-110;1610721889570.655;2687;1070.4169921875
received;m3-110;1610721889643.831;2688;1734.605224609375
received;m3-110;1610721889715.672;2690;1214.255126953125
received;m3-110;1610721889788.761;2691;1286.601806640625
received;m3-110;1610721889860.351;2692;1356.867919921875
received;m3-110;1610721889933.5251;2693;1429.22021484375
received;m3-110;1610721890579.8718;2785;2018.602783203125
received;m3-110;1610721890651.234;2786;2088.974853515625
received;m3-110;1610721890723.727;2787;2161.30712890625
received;m3-110;1610721890795.198;2788;2231.940185546875
received;m3-110;1610721891013.277;2791;2448.025146484375
received;m3-110;1610721891670.744;2804;1559.593017578125
received;m3-110;1610721891742.179;2805;1630.032958984375
received;m3-110;1610721891816.5122;2806;1704.203125
received;m3-110;1610721892032.392;2809;1917.274169921875
received;m3-110;1610721892162.198;2711;3644.98193359375
received;m3-110;1610721892234.176;2712;3716.81787109375
received;m3-110;1610721892306.234;2713;3788.0048828125
received;m3-110;1610721892379.0059;2714;3859.77587890625
received;m3-110;1610721892451.111;2715;3931.73095703125
received;m3-110;1610721892524.877;2716;4004.661865234375
received;m3-110;1610721892815.843;2543;6314.343017578125
received;m3-110;1610721892889.225;2544;6386.885009765625
received;m3-110;1610721892961.295;2545;6457.5849609375
received;m3-110;1610721893039.2302;2778;4481.92919921875
received;m3-110;1610721893116.302;2994;2889.18701171875
received;m3-110;1610721893378.775;2896;3210.60888671875
received;m3-110;1610721893452.135;2897;3283.02197265625
received;m3-110;1610721893523.309;2898;3354.03125
received;m3-110;1610721893597.28;2899;3427.1669921875
received;m3-110;1610721893672.396;3120;1485.498046875
received;m3-110;1610721893744.312;3121;1557.278076171875
received;m3-110;1610721893817.163;3122;1629.545166015625
received;m3-110;1610721893889.179;3123;1700.557861328125
received;m3-110;1610721893962.102;3124;1773.425048828125
received;m3-110;1610721894034.304;3125;1844.52294921875
received;m3-110;1610721894107.6528;3126;1916.760009765625
received;m3-110;1610721894200.125;3177;315.8720703125
received;m3-110;1610721894271.871;3178;386.16015625
received;m3-110;1610721894489.7239;3181;602.130859375
received;m3-110;1610721894561.05;3182;672.67822265625
received;m3-110;1610721894634.356;3183;744.417724609375
received;m3-110;1610721895429.314;3255;762.56005859375
received;m3-110;1610721895646.884;3258;977.3359375
received;m3-110;1610721895718.572;3259;1047.844970703125
received;m3-110;1610721895790.62;3260;1117.630126953125
received;m3-110;1610721895863.152;3261;1190.004150390625
received;m3-110;1610721896579.0579;3378;682.492919921875
received;m3-110;1610721896651.234;3379;752.937744140625
received;m3-110;1610721896722.7212;3380;824.1669921875
received;m3-110;1610721896796.187;3381;896.276123046875
received;m3-110;1610721896868.042;3382;967.176025390625
received;m3-110;1610721896941.5742;3383;1039.21435546875
received;m3-110;1610721897014.3398;3384;1111.806884765625
received;m3-110;1610721897293.033;3248;3365.56396484375
received;m3-110;1610721897365.3008;3249;3436.867919921875
received;m3-110;1610721897438.062;3250;3509.471923828125
received;m3-110;1610721897510.136;3251;3580.675048828125
received;m3-110;1610721898301.162;3494;1254.85302734375
received;m3-110;1610721898372.655;3495;1325.114990234375
received;m3-110;1610721898446.306;3496;1398.505859375
received;m3-110;1610721898517.718;3497;1469.449951171875
received;m3-110;1610721898590.978;3498;1541.51806640625
received;m3-110;1610721898662.913;3499;1612.656982421875
received;m3-110;1610721898761.647;3585;1220.48681640625
received;m3-110;1610721898835.144;3586;1292.981201171875
received;m3-110;1610721898906.7942;3587;1364.55224609375
received;m3-110;1610721898979.767;3588;1436.464111328125
received;m3-110;1610721899051.087;3589;1944.9111328125
received;m3-110;1610721899124.6692;3590;1581.18017578125
received;m3-110;1610721899197.73;3591;1653.5439453125
received;m3-110;1610721899278.5188;3658;582.452880859375
received;m3-110;1610721899352.066;3659;654.184814453125
received;m3-110;1610721899423.821;3660;725.678955078125
received;m3-110;1610721899497.927;3661;799.620849609375
received;m3-110;1610721899569.194;3662;869.703125
received;m3-110;1610721899642.3892;3663;941.483154296875
received;m3-110;1610721899714.903;3664;1013.738037109375
received;m3-110;1610721899873.8389;3710;1141.02587890625
received;m3-110;1610721899946.648;3711;1213.575927734375
received;m3-110;1610721900018.837;3712;1285.60205078125
received;m3-110;1610721900092.198;3713;1358.368896484375
received;m3-110;1610721900163.827;3714;1429.828857421875
received;m3-110;1610721900236.9731;3715;1501.644287109375
received;m3-110;1610721900328.4932;3763;581.435302734375
received;m3-110;1610721900401.8918;3764;653.14697265625
received;m3-110;1610721900473.601;3765;723.385986328125
received;m3-110;1610721900546.5132;3766;794.283203125
received;m3-110;1610721900619.014;3767;866.46875
received;m3-110;1610721900692.043;3768;939.201904296875
received;m3-110;1610721900764.659;3769;1011.386962890625
received;m3-110;1610721901006.6372;3868;209.68603515625
received;m3-110;1610721901079.623;3869;280.88818359375
received;m3-110;1610721901151.571;3870;351.443115234375
received;m3-110;1610721901223.402;3871;420.876220703125
received;m3-110;1610721901295.742;3872;492.94189453125
received;m3-110;1610721901367.4978;3873;564.53076171875
received;m3-110;1610721901441.687;3874;638.388916015625
received;m3-110;1610721901532.1099;3905;703.041015625
received;m3-110;1610721901604.146;3906;774.23095703125
received;m3-110;1610721901677.0042;3907;845.955078125
received;m3-110;1610721901750.053;3908;918.135986328125
received;m3-110;1610721901821.78;3909;988.7021484375
received;m3-110;1610721901894.598;3910;1061.324951171875
received;m3-110;1610721901967.551;3911;2123.544921875
received;m3-110;1610721902630.856;4031;205.191162109375
received;m3-110;1610721902704.199;4032;278.2099609375
received;m3-110;1610721902775.837;4033;349.67578125
received;m3-110;1610721902848.5898;4034;421.788818359375
received;m3-110;1610721902921.44;4035;493.03076171875
received;m3-110;1610721902993.746;4036;565.076171875
received;m3-110;1610721903067.4019;4037;638.564697265625
received;m3-102;1610721863454.808;103;310.043212890625
received;m3-102;1610721863528.471;104;383.538818359375
received;m3-102;1610721863672.075;106;421.98876953125
received;m3-102;1610721863744.472;107;493.81396484375
received;m3-102;1610721864406.518;114;1138.739013671875
received;m3-102;1610721864478.607;115;1209.143798828125
received;m3-102;1610721864552.4348;116;1282.015869140625
received;m3-102;1610721864623.502;117;1353.02490234375
received;m3-102;1610721864825.681;240;340.3779296875
received;m3-102;1610721864868.106;128;1481.700927734375
received;m3-102;1610721864939.569;129;1553.107177734375
received;m3-102;1610721865012.765;130;1626.248779296875
received;m3-102;1610721865084.518;131;1697.947021484375
received;m3-102;1610721865158.06;132;1769.97216796875
received;m3-102;1610721865229.406;133;1840.343017578125
received;m3-102;1610721865303.167;134;1913.10205078125
received;m3-102;1610721865382.305;275;876.154052734375
received;m3-102;1610721865456.169;276;949.885986328125
received;m3-102;1610721865527.584;277;1020.43603515625
received;m3-102;1610721865600.458;278;1093.1640625
received;m3-102;1610721865672.427;279;1164.260009765625
received;m3-102;1610721865743.8418;280;1234.6748046875
received;m3-102;1610721865817.5261;281;1308.2080078125
received;m3-102;1610721866561.027;245;2072.508056640625
received;m3-102;1610721866633.5051;246;2144.311279296875
received;m3-102;1610721866706.1611;247;2215.84521484375
received;m3-102;1610721866851.486;249;2360.30029296875
received;m3-102;1610721867446.926;178;4020.875244140625
received;m3-102;1610721867518.9421;179;4091.885986328125
received;m3-102;1610721867590.435;180;4163.320068359375
received;m3-102;1610721867663.046;181;4235.0
received;m3-102;1610721867735.173;182;4306.1181640625
received;m3-102;1610721867807.384;183;4377.346923828125
received;m3-102;1610721867884.459;477;2083.4560546875
received;m3-102;1610721867966.12;475;2167.34912109375
received;m3-102;1610721868039.212;476;2238.913818359375
received;m3-102;1610721868111.1838;477;2310.180908203125
received;m3-102;1610721868183.322;478;2381.547119140625
received;m3-102;1610721868257.658;479;2454.884033203125
received;m3-102;1610721868329.374;480;1838.510009765625
received;m3-102;1610721868558.678;584;1566.60595703125
received;m3-102;1610721868630.301;585;1637.383056640625
received;m3-102;1610721868703.0781;586;606.01904296875
received;m3-102;1610721868775.481;588;1780.4208984375
received;m3-102;1610721868847.1702;589;1851.3701171875
received;m3-102;1610721868925.3171;590;1928.2470703125
received;m3-102;1610721869016.216;657;468.464111328125
received;m3-102;1610721869089.122;658;541.110107421875
received;m3-102;1610721869176.913;659;628.090087890625
received;m3-102;1610721869307.104;661;756.73681640625
received;m3-102;1610721869380.33;662;829.166259765625
received;m3-102;1610721869453.396;663;900.679931640625
received;m3-102;1610721869546.187;687;973.5908203125
received;m3-102;1610721869618.408;688;1044.21484375
received;m3-102;1610721869690.286;689;1115.832763671875
received;m3-102;1610721869762.4531;690;2698.60107421875
received;m3-102;1610721869835.498;691;1260.884033203125
received;m3-102;1610721869907.868;692;1332.019775390625
received;m3-102;1610721869979.891;693;1402.821044921875
received;m3-102;1610721870096.52;145;6697.47607421875
received;m3-102;1610721870170.333;146;6770.278076171875
received;m3-102;1610721870242.955;147;6841.9150390625
received;m3-102;1610721870314.2542;148;6913.162109375
received;m3-102;1610721870386.359;149;6984.3056640625
received;m3-102;1610721870464.3792;480;3973.51513671875
received;m3-102;1610721870541.047;753;1929.569091796875
received;m3-102;1610721870690.4;360;4967.2548828125
received;m3-102;1610721870762.351;361;6188.33203125
received;m3-102;1610721870835.819;362;5109.044189453125
received;m3-102;1610721870906.948;363;5180.125
received;m3-102;1610721870979.917;364;5253.055908203125
received;m3-102;1610721871097.446;791;2459.326171875
received;m3-102;1610721871703.154;163;8299.595947265625
received;m3-102;1610721871777.046;164;8362.999755859375
received;m3-102;1610721871848.9622;165;8433.915283203125
received;m3-102;1610721871922.036;166;8505.990966796875
received;m3-102;1610721872070.7349;920;653.86279296875
received;m3-102;1610721872144.236;921;726.528076171875
received;m3-102;1610721872216.2222;922;798.38623046875
received;m3-102;1610721872288.44;923;869.72998046875
received;m3-102;1610721872359.998;924;940.2822265625
received;m3-102;1610721872434.27;925;1014.385009765625
received;m3-102;1610721872510.4712;137;9118.35009765625
received;m3-102;1610721872582.4932;138;9189.43212890625
received;m3-102;1610721872655.175;139;9064.796142578125
received;m3-102;1610721872727.178;140;9333.1259765625
received;m3-102;1610721872804.2568;347;8241.226806640625
received;m3-102;1610721872955.844;903;2094.83984375
received;m3-102;1610721873029.813;904;2167.968017578125
received;m3-102;1610721873101.74;905;2239.0009765625
received;m3-102;1610721873175.003;906;2312.22412109375
received;m3-102;1610721873247.232;907;2383.48193359375
received;m3-102;1610721873320.199;908;2454.93603515625
received;m3-102;1610721873406.785;767;4787.285888671875
received;m3-102;1610721873480.282;768;4860.017822265625
received;m3-102;1610721873552.51;769;4930.69091796875
received;m3-102;1610721873623.601;770;5001.51806640625
received;m3-102;1610721873696.625;771;5073.77783203125
received;m3-102;1610721873769.601;772;5145.462890625
received;m3-102;1610721873967.211;159;10557.159912109375
received;m3-102;1610721874040.8052;160;10629.7490234375
received;m3-102;1610721874113.2668;161;10701.21484375
received;m3-102;1610721874186.114;162;10773.046875
received;m3-102;1610721874261.749;859;3425.737060546875
received;m3-102;1610721874338.874;1063;1457.281005859375
received;m3-102;1610721874410.55;1064;1527.99609375
received;m3-102;1610721874484.043;1065;1600.4990234375
received;m3-102;1610721874555.371;1066;1670.8349609375
received;m3-102;1610721874628.694;1068;1743.174072265625
received;m3-102;1610721874699.798;1069;1813.260986328125
received;m3-102;1610721874785.876;794;6143.784912109375
received;m3-102;1610721874859.0679;795;6216.749755859375
received;m3-102;1610721874930.786;796;6286.97802734375
received;m3-102;1610721875002.496;797;6357.335205078125
received;m3-102;1610721875075.717;798;5387.4609375
received;m3-102;1610721875147.541;799;6502.14013671875
received;m3-102;1610721875340.6921;1269;404.95703125
received;m3-102;1610721875412.932;1270;476.366943359375
received;m3-102;1610721875485.7769;1271;549.016845703125
received;m3-102;1610721875558.228;1272;620.697021484375
received;m3-102;1610721875630.369;1273;691.64306640625
received;m3-102;1610721875701.619;1274;762.055908203125
received;m3-102;1610721875775.803;1275;836.0439453125
received;m3-102;1610721875896.678;780;7267.159912109375
received;m3-102;1610721875974.521;962;4532.794921875
received;m3-102;1610721876050.414;1356;242.69921875
received;m3-102;1610721876121.787;1357;313.1689453125
received;m3-102;1610721876195.405;1358;385.924072265625
received;m3-102;1610721876267.0479;1359;456.416748046875
received;m3-102;1610721876340.7349;1360;529.2578125
received;m3-102;1610721876411.6199;1361;599.173828125
received;m3-102;1610721876484.985;1362;671.56103515625
received;m3-102;1610721876612.019;1175;2709.43896484375
received;m3-102;1610721876683.9658;1176;2780.041748046875
received;m3-102;1610721876755.709;1177;2851.600830078125
received;m3-102;1610721876829.416;1178;2924.83203125
received;m3-102;1610721876900.732;1180;2995.159912109375
received;m3-102;1610721876973.886;1181;3068.238037109375
received;m3-102;1610721877057.662;1084;4160.1630859375
received;m3-102;1610721877130.503;1085;4232.966796875
received;m3-102;1610721877203.6008;1086;4304.94580078125
received;m3-102;1610721877275.255;1087;4375.6337890625
received;m3-102;1610721877347.9868;1088;4448.191650390625
received;m3-102;1610721877420.582;1089;4520.06494140625
received;m3-102;1610721877498.899;1380;1670.22900390625
received;m3-102;1610721877576.235;1487;676.500244140625
received;m3-102;1610721877649.541;1488;749.172119140625
received;m3-102;1610721877722.108;1489;820.43603515625
received;m3-102;1610721877794.3389;1490;892.574951171875
received;m3-102;1610721877866.045;1491;963.64404296875
received;m3-102;1610721877937.5688;1492;1033.9580078125
received;m3-102;1610721878010.982;1493;1107.19287109375
received;m3-102;1610721878160.385;1567;1211.5
received;m3-102;1610721878232.892;1568;1283.447021484375
received;m3-102;1610721878307.03;1569;1357.4619140625
received;m3-102;1610721878378.282;1570;1427.65478515625
received;m3-102;1610721878451.8992;1571;1500.394287109375
received;m3-102;1610721878523.762;1572;1572.092041015625
received;m3-102;1610721878654.774;993;7195.123779296875
received;m3-102;1610721878726.542;995;7265.676025390625
received;m3-102;1610721878799.795;996;7338.803955078125
received;m3-102;1610721878872.36;997;7410.60107421875
received;m3-102;1610721879061.675;1208;5139.083984375
received;m3-102;1610721879134.346;1209;5210.802001953125
received;m3-102;1610721879207.63;1210;5283.003662109375
received;m3-102;1610721879358.437;1399;3518.171875
received;m3-102;1610721879429.967;1400;3589.619873046875
received;m3-102;1610721879506.04;1598;1335.68408203125
received;m3-102;1610721879607.8848;1702;952.882568359375
received;m3-102;1610721879681.686;1703;1447.724853515625
received;m3-102;1610721879753.467;1704;1098.35205078125
received;m3-102;1610721879826.7642;1705;1170.778076171875
received;m3-102;1610721879897.743;1706;1240.487060546875
received;m3-102;1610721879969.493;1707;1312.102783203125
received;m3-102;1610721880043.7642;1708;1385.6162109375
received;m3-102;1610721880165.498;1465;3279.510009765625
received;m3-102;1610721880238.46;1466;3351.90087890625
received;m3-102;1610721880311.172;1467;3423.619140625
received;m3-102;1610721880384.154;1468;3495.4189453125
received;m3-102;1610721880456.41;1469;3567.411865234375
received;m3-102;1610721880528.48;1470;3638.921875
received;m3-102;1610721880605.387;1637;1990.118896484375
received;m3-102;1610721880741.8699;1324;5772.35595703125
received;m3-102;1610721880813.718;1325;5843.218994140625
received;m3-102;1610721880887.367;1326;5916.718017578125
received;m3-102;1610721880959.1401;1327;5987.6171875
received;m3-102;1610721881031.073;1328;6058.56201171875
received;m3-102;1610721881108.031;1541;4174.592041015625
received;m3-102;1610721881184.792;1790;1424.824951171875
received;m3-102;1610721881260.535;1738;2584.333740234375
received;m3-102;1610721881332.171;1739;2655.12890625
received;m3-102;1610721881405.7168;1740;2728.57373046875
received;m3-102;1610721881477.584;1741;2799.5439453125
received;m3-102;1610721881551.6401;1742;2872.608154296875
received;m3-102;1610721881624.148;1744;2944.10400390625
received;m3-102;1610721881695.056;1745;3014.008056640625
received;m3-102;1610721881819.158;1686;3595.9560546875
received;m3-102;1610721881891.082;1687;3245.927978515625
received;m3-102;1610721881963.697;1688;3317.548095703125
received;m3-102;1610721882037.06;1689;3390.861083984375
received;m3-102;1610721882108.041;1690;3460.816162109375
received;m3-102;1610721882180.048;1692;3531.568115234375
received;m3-102;1610721882258.38;1921;923.86279296875
received;m3-102;1610721882376.862;377;16641.78515625
received;m3-102;1610721882489.195;1992;1113.132080078125
received;m3-102;1610721882562.175;1993;1185.064208984375
received;m3-102;1610721882634.851;1994;1257.56787109375
received;m3-102;1610721882706.185;1995;1328.0751953125
received;m3-102;1610721882778.712;1996;1399.68994140625
received;m3-102;1610721882851.0461;1997;1471.986083984375
received;m3-102;1610721882923.1492;1998;1543.03125
received;m3-102;1610721883007.256;1697;4355.986083984375
received;m3-102;1610721883079.08;1698;4426.8291015625
received;m3-102;1610721883152.2031;1699;4498.951171875
received;m3-102;1610721883224.576;1700;4571.12890625
received;m3-102;1610721883296.126;1701;4641.7509765625
received;m3-102;1610721883369.09;1702;4714.087890625
received;m3-102;1610721883446.0298;1894;2445.9658203125
received;m3-102;1610721883566.314;1875;2578.465087890625
received;m3-102;1610721883637.156;1876;2649.048095703125
received;m3-102;1610721883710.567;1877;2722.296875
