transmitted;node name;timestamp;message id;transmission success
transmitted;m3-110;1610722694035.0088;420;0
transmitted;m3-110;1610722694036.067;421;0
transmitted;m3-110;1610722695736.971;578;0
transmitted;m3-110;1610722695737.233;579;0
transmitted;m3-110;1610722695737.812;580;0
transmitted;m3-110;1610722695738.897;581;0
transmitted;m3-110;1610722695739.722;582;0
transmitted;m3-110;1610722695740.885;583;0
transmitted;m3-110;1610722695741.711;584;0
transmitted;m3-110;1610722695743.227;585;0
transmitted;m3-110;1610722695743.999;586;0
transmitted;m3-110;1610722695744.952;587;0
transmitted;m3-110;1610722695745.117;588;0
transmitted;m3-110;1610722695745.877;590;0
transmitted;m3-110;1610722695746.715;591;0
transmitted;m3-110;1610722695747.846;592;0
transmitted;m3-110;1610722695748.0781;593;0
transmitted;m3-110;1610722697215.568;725;7
transmitted;m3-110;1610722697217.415;726;8
transmitted;m3-110;1610722697217.675;728;8
transmitted;m3-110;1610722697218.807;729;8
transmitted;m3-110;1610722697219.068;730;8
transmitted;m3-110;1610722697220.281;731;8
transmitted;m3-110;1610722697220.542;732;0
transmitted;m3-110;1610722697220.711;733;0
transmitted;m3-110;1610722697222.1;734;0
transmitted;m3-110;1610722697222.359;735;0
transmitted;m3-110;1610722697222.524;736;0
transmitted;m3-110;1610722697224.752;737;0
transmitted;m3-110;1610722697225.012;738;0
transmitted;m3-110;1610722697226.1318;739;0
transmitted;m3-110;1610722697226.367;740;0
transmitted;m3-110;1610722697526.1929;757;0
transmitted;m3-110;1610722697527.711;758;0
transmitted;m3-110;1610722697529.1409;759;8
transmitted;m3-110;1610722697529.361;760;8
transmitted;m3-110;1610722697529.4841;761;8
transmitted;m3-110;1610722697529.588;762;0
transmitted;m3-110;1610722697530.769;763;8
transmitted;m3-110;1610722697532.1802;764;8
transmitted;m3-110;1610722697532.374;765;0
transmitted;m3-110;1610722697532.491;766;0
transmitted;m3-110;1610722697532.593;767;0
transmitted;m3-110;1610722697532.804;768;0
transmitted;m3-110;1610722697533.865;769;0
transmitted;m3-110;1610722697534.059;770;0
transmitted;m3-110;1610722697534.7449;771;0
transmitted;m3-110;1610722698595.661;864;0
transmitted;m3-110;1610722698596.4912;865;0
transmitted;m3-110;1610722698597.665;866;0
transmitted;m3-110;1610722698598.4958;867;0
transmitted;m3-110;1610722698599.364;868;0
transmitted;m3-110;1610722698600.589;869;0
transmitted;m3-110;1610722698600.8489;870;0
transmitted;m3-110;1610722698601.427;871;0
transmitted;m3-110;1610722698601.609;872;0
transmitted;m3-110;1610722698602.376;873;0
transmitted;m3-110;1610722698603.364;874;0
transmitted;m3-110;1610722698603.558;875;0
transmitted;m3-110;1610722698604.385;876;0
transmitted;m3-110;1610722698605.395;877;8
transmitted;m3-110;1610722698605.5542;878;8
transmitted;m3-110;1610722699355.983;940;0
transmitted;m3-110;1610722699357.527;941;0
transmitted;m3-110;1610722699359.076;942;0
transmitted;m3-110;1610722699359.336;943;0
transmitted;m3-110;1610722699360.656;944;0
transmitted;m3-110;1610722699360.916;945;0
transmitted;m3-110;1610722699361.0771;946;0
transmitted;m3-110;1610722699361.968;947;0
transmitted;m3-110;1610722699362.1409;948;0
transmitted;m3-110;1610722699362.278;949;0
transmitted;m3-110;1610722699363.496;950;0
transmitted;m3-110;1610722699363.761;951;0
transmitted;m3-110;1610722699364.9111;952;0
transmitted;m3-110;1610722699365.169;953;0
transmitted;m3-110;1610722699365.367;954;0
transmitted;m3-110;1610722700505.5251;1055;0
transmitted;m3-110;1610722700506.4148;1056;0
transmitted;m3-110;1610722700507.637;1057;0
transmitted;m3-110;1610722700507.897;1058;0
transmitted;m3-110;1610722700508.531;1059;0
transmitted;m3-110;1610722700509.269;1060;0
transmitted;m3-110;1610722700509.478;1061;0
transmitted;m3-110;1610722700510.295;1062;0
transmitted;m3-110;1610722700511.484;1063;0
transmitted;m3-110;1610722700511.7458;1064;0
transmitted;m3-110;1610722700512.2969;1065;0
transmitted;m3-110;1610722700513.5068;1066;0
transmitted;m3-110;1610722700513.7688;1067;0
transmitted;m3-110;1610722700514.301;1068;0
transmitted;m3-110;1610722700514.481;1069;0
transmitted;m3-110;1610722701756.4731;1180;0
transmitted;m3-110;1610722701756.733;1181;0
transmitted;m3-110;1610722701757.2888;1182;0
transmitted;m3-110;1610722701758.153;1183;3
transmitted;m3-110;1610722701759.13;1184;3
transmitted;m3-110;1610722701759.289;1185;8
transmitted;m3-110;1610722701760.522;1186;3
transmitted;m3-110;1610722701761.2122;1187;0
transmitted;m3-110;1610722701761.438;1188;0
transmitted;m3-110;1610722701762.2148;1189;0
transmitted;m3-110;1610722701763.3901;1190;0
transmitted;m3-110;1610722701763.686;1191;0
transmitted;m3-110;1610722701764.198;1192;0
transmitted;m3-110;1610722701765.411;1193;0
transmitted;m3-110;1610722701765.6692;1194;0
transmitted;m3-110;1610722702236.5251;1228;0
transmitted;m3-110;1610722702236.788;1229;0
transmitted;m3-110;1610722702237.459;1230;0
transmitted;m3-110;1610722702238.2158;1231;0
transmitted;m3-110;1610722702238.386;1232;0
transmitted;m3-110;1610722702239.254;1233;0
transmitted;m3-110;1610722702240.5269;1234;0
transmitted;m3-110;1610722702240.787;1235;0
transmitted;m3-110;1610722702241.364;1236;0
transmitted;m3-110;1610722702242.1729;1237;0
transmitted;m3-110;1610722702242.342;1238;0
transmitted;m3-110;1610722702243.177;1239;0
transmitted;m3-110;1610722702244.355;1240;0
transmitted;m3-110;1610722702244.616;1241;0
transmitted;m3-110;1610722702245.1748;1242;0
transmitted;m3-110;1610722703496.265;1354;8
transmitted;m3-110;1610722703496.5261;1355;8
transmitted;m3-110;1610722703497.182;1356;8
transmitted;m3-110;1610722703498.073;1357;8
transmitted;m3-110;1610722703498.245;1358;0
transmitted;m3-110;1610722703499.048;1359;0
transmitted;m3-110;1610722703500.243;1360;0
transmitted;m3-110;1610722703500.5022;1361;0
transmitted;m3-110;1610722703501.7842;1362;0
transmitted;m3-110;1610722703503.203;1363;0
transmitted;m3-110;1610722703503.502;1364;0
transmitted;m3-110;1610722703504.728;1365;0
transmitted;m3-110;1610722703504.987;1366;0
transmitted;m3-110;1610722703505.147;1367;0
transmitted;m3-110;1610722703506.0552;1368;0
transmitted;m3-110;1610722704397.906;1444;0
transmitted;m3-110;1610722704398.168;1445;0
transmitted;m3-110;1610722704398.33;1446;0
transmitted;m3-110;1610722704399.222;1447;0
transmitted;m3-110;1610722704399.3909;1448;0
transmitted;m3-110;1610722704401.13;1449;0
transmitted;m3-110;1610722704401.4312;1450;0
transmitted;m3-110;1610722704401.597;1451;0
transmitted;m3-110;1610722704402.396;1452;0
transmitted;m3-110;1610722704402.561;1453;0
transmitted;m3-110;1610722704402.697;1454;0
transmitted;m3-110;1610722704404.205;1455;0
transmitted;m3-110;1610722704405.681;1456;0
transmitted;m3-110;1610722704405.942;1457;0
transmitted;m3-110;1610722704406.595;1458;0
transmitted;m3-110;1610722705855.997;1590;0
transmitted;m3-110;1610722705856.253;1591;0
transmitted;m3-110;1610722705856.942;1592;0
transmitted;m3-110;1610722705858.1199;1593;0
transmitted;m3-110;1610722705858.3838;1594;0
transmitted;m3-110;1610722705858.966;1595;0
transmitted;m3-110;1610722705859.873;1596;0
transmitted;m3-110;1610722705860.061;1597;0
transmitted;m3-110;1610722705860.838;1598;0
transmitted;m3-110;1610722705862.012;1599;7
transmitted;m3-110;1610722705862.273;1600;0
transmitted;m3-110;1610722705862.934;1601;0
transmitted;m3-110;1610722705864.177;1602;0
transmitted;m3-110;1610722705864.437;1603;0
transmitted;m3-110;1610722705864.897;1604;0
transmitted;m3-110;1610722706666.565;1671;0
transmitted;m3-110;1610722706667.886;1672;0
transmitted;m3-110;1610722706669.5;1673;0
transmitted;m3-110;1610722706669.758;1674;0
transmitted;m3-110;1610722706669.918;1675;0
transmitted;m3-110;1610722706671.129;1676;0
transmitted;m3-110;1610722706671.391;1677;0
transmitted;m3-110;1610722706672.38;1678;0
transmitted;m3-110;1610722706673.818;1679;0
transmitted;m3-110;1610722706674.0771;1680;0
transmitted;m3-110;1610722706674.238;1681;0
transmitted;m3-110;1610722706675.404;1682;0
transmitted;m3-110;1610722706675.688;1683;0
transmitted;m3-110;1610722706676.2112;1684;0
transmitted;m3-110;1610722706678.4639;1685;0
transmitted;m3-110;1610722707176.646;1722;0
transmitted;m3-110;1610722707178.5;1723;0
transmitted;m3-110;1610722707179.774;1724;0
transmitted;m3-110;1610722707180.031;1725;0
transmitted;m3-110;1610722707181.582;1726;0
transmitted;m3-110;1610722707181.8408;1727;0
transmitted;m3-110;1610722707182.003;1728;0
transmitted;m3-110;1610722707182.146;1729;0
transmitted;m3-110;1610722707182.776;1730;0
transmitted;m3-110;1610722707182.939;1731;0
transmitted;m3-110;1610722707185.533;1732;7
transmitted;m3-110;1610722707185.792;1733;8
transmitted;m3-110;1610722707185.952;1734;8
transmitted;m3-110;1610722707186.093;1735;8
transmitted;m3-110;1610722707186.2239;1736;8
transmitted;m3-110;1610722708166.025;1821;9
transmitted;m3-110;1610722708166.864;1822;9
transmitted;m3-110;1610722708167.053;1823;9
transmitted;m3-110;1610722708167.845;1824;9
transmitted;m3-110;1610722708169.046;1825;0
transmitted;m3-110;1610722708169.344;1826;5
transmitted;m3-110;1610722708169.7659;1827;0
transmitted;m3-110;1610722708171.011;1828;0
transmitted;m3-110;1610722708171.268;1829;0
transmitted;m3-110;1610722708173.159;1830;0
transmitted;m3-110;1610722708173.462;1831;0
transmitted;m3-110;1610722708173.634;1832;0
transmitted;m3-110;1610722708174.016;1833;0
transmitted;m3-110;1610722708174.1719;1834;0
transmitted;m3-110;1610722708174.771;1835;0
transmitted;m3-110;1610722709415.831;1946;6
transmitted;m3-110;1610722709416.778;1947;0
transmitted;m3-110;1610722709417.6519;1948;0
transmitted;m3-110;1610722709417.855;1949;0
transmitted;m3-110;1610722709418.62;1950;0
transmitted;m3-110;1610722709418.7961;1951;0
transmitted;m3-110;1610722709419.6228;1952;0
transmitted;m3-110;1610722709420.665;1953;0
transmitted;m3-110;1610722709420.823;1954;0
transmitted;m3-110;1610722709421.604;1955;0
transmitted;m3-110;1610722709422.618;1956;0
transmitted;m3-110;1610722709422.793;1957;0
transmitted;m3-110;1610722709423.633;1958;0
transmitted;m3-110;1610722709424.615;1959;0
transmitted;m3-110;1610722709424.793;1960;0
transmitted;m3-110;1610722710136.969;2018;0
transmitted;m3-110;1610722710138.4958;2019;0
transmitted;m3-110;1610722710138.757;2020;0
transmitted;m3-110;1610722710138.9192;2021;0
transmitted;m3-110;1610722710140.095;2022;0
transmitted;m3-110;1610722710140.3552;2023;5
transmitted;m3-110;1610722710141.7961;2024;0
transmitted;m3-110;1610722710142.057;2025;0
transmitted;m3-110;1610722710142.218;2026;0
transmitted;m3-110;1610722710142.3599;2027;0
transmitted;m3-110;1610722710142.68;2028;0
transmitted;m3-110;1610722710142.835;2029;0
transmitted;m3-110;1610722710143.6519;2030;0
transmitted;m3-110;1610722710143.809;2031;0
transmitted;m3-110;1610722710144.618;2032;0
transmitted;m3-110;1610722711255.716;2130;6
transmitted;m3-110;1610722711256.567;2131;8
transmitted;m3-110;1610722711257.802;2132;8
transmitted;m3-110;1610722711258.555;2133;12
transmitted;m3-110;1610722711258.749;2134;6
transmitted;m3-110;1610722711259.531;2135;8
transmitted;m3-110;1610722711260.718;2136;8
transmitted;m3-110;1610722711260.977;2137;8
transmitted;m3-110;1610722711261.5571;2138;8
transmitted;m3-110;1610722711262.743;2139;8
transmitted;m3-110;1610722711263.0059;2140;0
transmitted;m3-110;1610722711263.573;2141;0
transmitted;m3-110;1610722711264.545;2142;0
transmitted;m3-110;1610722711264.724;2143;0
transmitted;m3-110;1610722711265.521;2144;0
transmitted;m3-110;1610722712926.156;2297;22
transmitted;m3-110;1610722712927.687;2298;17
transmitted;m3-110;1610722712929.096;2299;17
transmitted;m3-110;1610722712929.396;2300;9
transmitted;m3-110;1610722712930.161;2301;9
transmitted;m3-110;1610722712932.069;2302;9
transmitted;m3-110;1610722712932.3289;2303;9
transmitted;m3-110;1610722712932.491;2304;0
transmitted;m3-110;1610722712932.631;2305;0
transmitted;m3-110;1610722712932.7632;2306;0
transmitted;m3-110;1610722712933.362;2307;0
transmitted;m3-110;1610722712934.884;2308;0
transmitted;m3-110;1610722712935.146;2309;0
transmitted;m3-110;1610722712935.537;2310;0
transmitted;m3-110;1610722712937.0688;2311;0
transmitted;m3-110;1610722713805.749;2385;0
transmitted;m3-110;1610722713806.8188;2386;0
transmitted;m3-110;1610722713807.69;2387;4
transmitted;m3-110;1610722713807.8389;2388;8
transmitted;m3-110;1610722713808.364;2389;8
transmitted;m3-110;1610722713809.448;2390;8
transmitted;m3-110;1610722713809.618;2391;0
transmitted;m3-110;1610722713810.812;2392;0
transmitted;m3-110;1610722713810.98;2393;0
transmitted;m3-110;1610722713811.617;2394;0
transmitted;m3-110;1610722713812.4248;2395;0
transmitted;m3-110;1610722713812.598;2396;0
transmitted;m3-110;1610722713813.697;2397;0
transmitted;m3-110;1610722713814.539;2398;0
transmitted;m3-110;1610722713814.73;2399;0
transmitted;m3-110;1610722714045.5151;2409;0
transmitted;m3-110;1610722714046.4202;2410;0
transmitted;m3-110;1610722714047.302;2411;0
transmitted;m3-110;1610722714047.514;2412;0
transmitted;m3-110;1610722714048.303;2413;0
transmitted;m3-110;1610722714049.5068;2414;0
transmitted;m3-110;1610722714049.769;2415;0
transmitted;m3-110;1610722714050.417;2416;0
transmitted;m3-110;1610722714051.316;2417;0
transmitted;m3-110;1610722714051.5188;2418;0
transmitted;m3-110;1610722714052.311;2419;0
transmitted;m3-110;1610722714052.47;2420;0
transmitted;m3-110;1610722714053.323;2421;0
transmitted;m3-110;1610722714054.486;2422;0
transmitted;m3-110;1610722714054.7458;2423;0
transmitted;m3-110;1610722715095.617;2514;6
transmitted;m3-110;1610722715096.459;2515;8
transmitted;m3-110;1610722715097.6511;2516;0
transmitted;m3-110;1610722715098.577;2517;0
transmitted;m3-110;1610722715098.77;2518;0
transmitted;m3-110;1610722715099.4338;2519;0
transmitted;m3-110;1610722715099.6348;2520;0
transmitted;m3-110;1610722715100.477;2521;0
transmitted;m3-110;1610722715101.344;2522;4
transmitted;m3-110;1610722715101.501;2523;0
transmitted;m3-110;1610722715102.446;2524;0
transmitted;m3-110;1610722715103.6638;2525;0
transmitted;m3-110;1610722715103.8152;2526;0
transmitted;m3-110;1610722715105.215;2527;0
transmitted;m3-110;1610722715105.652;2528;0
transmitted;m3-110;1610722716288.705;2633;6
transmitted;m3-110;1610722716289.549;2634;7
transmitted;m3-110;1610722716290.398;2635;15
transmitted;m3-110;1610722716291.2058;2636;16
transmitted;m3-110;1610722716292.378;2637;16
transmitted;m3-110;1610722716293.215;2638;17
transmitted;m3-110;1610722716294.191;2639;17
transmitted;m3-110;1610722716296.3892;2640;9
transmitted;m3-110;1610722716296.653;2642;0
transmitted;m3-110;1610722716297.2058;2643;0
transmitted;m3-110;1610722716298.278;2644;0
transmitted;m3-110;1610722716299.405;2645;0
transmitted;m3-110;1610722716300.373;2646;6
transmitted;m3-110;1610722716301.2231;2647;0
transmitted;m3-110;1610722716302.368;2648;0
transmitted;m3-110;1610722717226.5042;2727;6
transmitted;m3-110;1610722717226.766;2728;0
transmitted;m3-110;1610722717227.356;2729;0
transmitted;m3-110;1610722717228.2168;2730;0
transmitted;m3-110;1610722717228.389;2731;0
transmitted;m3-110;1610722717229.1729;2732;0
transmitted;m3-110;1610722717229.357;2733;0
transmitted;m3-110;1610722717230.088;2734;0
transmitted;m3-110;1610722717231.4128;2735;0
transmitted;m3-110;1610722717231.714;2736;0
transmitted;m3-110;1610722717232.1218;2737;0
transmitted;m3-110;1610722717233.33;2738;0
transmitted;m3-110;1610722717233.593;2739;0
transmitted;m3-110;1610722717234.102;2740;0
transmitted;m3-110;1610722717235.2769;2741;0
transmitted;m3-110;1610722718846.487;2889;0
transmitted;m3-110;1610722718846.75;2890;0
transmitted;m3-110;1610722718847.386;2891;7
transmitted;m3-110;1610722718848.2512;2892;7
transmitted;m3-110;1610722718849.019;2893;7
transmitted;m3-110;1610722718849.181;2894;7
transmitted;m3-110;1610722718849.997;2895;7
transmitted;m3-110;1610722718851.338;2896;0
transmitted;m3-110;1610722718852.182;2897;0
transmitted;m3-110;1610722718852.375;2898;0
transmitted;m3-110;1610722718853.071;2899;0
transmitted;m3-110;1610722718854.282;2900;0
transmitted;m3-110;1610722718854.54;2901;0
transmitted;m3-110;1610722718855.02;2902;0
transmitted;m3-110;1610722718856.25;2903;0
transmitted;m3-110;1610722719016.4531;2906;0
transmitted;m3-110;1610722719016.714;2907;0
transmitted;m3-110;1610722719017.375;2908;0
transmitted;m3-110;1610722719018.381;2909;0
transmitted;m3-110;1610722719018.5881;2910;0
transmitted;m3-110;1610722719020.063;2911;0
transmitted;m3-110;1610722719020.507;2912;0
transmitted;m3-110;1610722719020.662;2913;0
transmitted;m3-110;1610722719021.224;2914;0
transmitted;m3-110;1610722719021.404;2915;0
transmitted;m3-110;1610722719021.98;2916;0
transmitted;m3-110;1610722719023.222;2917;0
transmitted;m3-110;1610722719023.522;2918;0
transmitted;m3-110;1610722719024.015;2919;7
transmitted;m3-110;1610722719025.2;2920;8
transmitted;m3-110;1610722720876.065;3092;2
transmitted;m3-110;1610722720876.91;3093;0
transmitted;m3-110;1610722720877.107;3094;0
transmitted;m3-110;1610722720877.8901;3095;0
transmitted;m3-110;1610722720879.081;3096;0
transmitted;m3-110;1610722720879.3389;3097;0
transmitted;m3-110;1610722720879.998;3098;0
transmitted;m3-110;1610722720880.179;3099;0
transmitted;m3-110;1610722720880.9878;3100;1
transmitted;m3-110;1610722720882.154;3101;0
transmitted;m3-110;1610722720882.4128;3102;0
transmitted;m3-110;1610722720883.004;3103;0
transmitted;m3-110;1610722720884.1592;3104;0
transmitted;m3-110;1610722720884.354;3105;0
transmitted;m3-110;1610722720884.895;3106;0
transmitted;m3-110;1610722721136.24;3118;0
transmitted;m3-110;1610722721137.1702;3119;0
transmitted;m3-110;1610722721138.0178;3120;0
transmitted;m3-110;1610722721138.192;3121;0
transmitted;m3-110;1610722721138.9539;3122;0
transmitted;m3-110;1610722721139.8909;3123;0
transmitted;m3-110;1610722721140.058;3124;0
transmitted;m3-110;1610722721140.892;3125;0
transmitted;m3-110;1610722721142.082;3126;3
transmitted;m3-110;1610722721142.342;3127;6
transmitted;m3-110;1610722721143.007;3128;6
transmitted;m3-110;1610722721144.195;3129;6
transmitted;m3-110;1610722721144.4558;3130;6
transmitted;m3-110;1610722721144.9229;3131;7
transmitted;m3-110;1610722721145.1;3132;0
transmitted;m3-110;1610722722226.308;3227;0
transmitted;m3-110;1610722722227.346;3228;0
transmitted;m3-110;1610722722227.643;3229;0
transmitted;m3-110;1610722722228.049;3230;0
transmitted;m3-110;1610722722228.219;3231;0
transmitted;m3-110;1610722722228.904;3232;0
transmitted;m3-110;1610722722230.073;3233;0
transmitted;m3-110;1610722722230.333;3234;0
transmitted;m3-110;1610722722230.915;3235;0
transmitted;m3-110;1610722722232.094;3236;0
transmitted;m3-110;1610722722232.3552;3237;0
transmitted;m3-110;1610722722232.832;3238;0
transmitted;m3-110;1610722722234.02;3239;0
transmitted;m3-110;1610722722234.233;3240;0
transmitted;m3-110;1610722722234.783;3241;0
transmitted;m3-110;1610722724175.704;3421;7
transmitted;m3-110;1610722724177.3281;3423;8
transmitted;m3-110;1610722724177.5789;3424;8
transmitted;m3-110;1610722724178.971;3425;8
transmitted;m3-110;1610722724179.136;3426;8
transmitted;m3-110;1610722724180.365;3427;8
transmitted;m3-110;1610722724180.575;3428;8
transmitted;m3-110;1610722724182.0012;3429;0
transmitted;m3-110;1610722724182.209;3430;0
transmitted;m3-110;1610722724182.3389;3431;0
transmitted;m3-110;1610722724182.451;3432;0
transmitted;m3-110;1610722724182.706;3433;0
transmitted;m3-110;1610722724183.665;3434;0
transmitted;m3-110;1610722724183.849;3435;0
transmitted;m3-110;1610722724184.663;3436;0
transmitted;m3-110;1610722724356.038;3440;0
transmitted;m3-110;1610722724356.865;3441;0
transmitted;m3-110;1610722724357.062;3442;0
transmitted;m3-110;1610722724357.79;3443;0
transmitted;m3-110;1610722724358.689;3444;0
transmitted;m3-110;1610722724358.8518;3445;0
transmitted;m3-110;1610722724359.672;3446;0
transmitted;m3-110;1610722724360.848;3447;0
transmitted;m3-110;1610722724361.1091;3448;0
transmitted;m3-110;1610722724361.685;3449;0
transmitted;m3-110;1610722724362.654;3450;0
transmitted;m3-110;1610722724362.8198;3451;0
transmitted;m3-110;1610722724363.658;3452;0
transmitted;m3-110;1610722724364.8281;3453;0
transmitted;m3-110;1610722724365.088;3454;0
transmitted;m3-110;1610722725945.882;3599;0
transmitted;m3-110;1610722725946.748;3600;0
transmitted;m3-110;1610722725946.938;3601;0
transmitted;m3-110;1610722725947.6309;3602;0
transmitted;m3-110;1610722725948.811;3603;0
transmitted;m3-110;1610722725949.07;3604;0
transmitted;m3-110;1610722725949.5798;3605;0
transmitted;m3-110;1610722725950.745;3606;0
transmitted;m3-110;1610722725951.0059;3607;0
transmitted;m3-110;1610722725951.614;3608;0
transmitted;m3-110;1610722725952.802;3609;0
transmitted;m3-110;1610722725953.063;3610;0
transmitted;m3-110;1610722725953.602;3611;0
transmitted;m3-110;1610722725954.842;3612;0
transmitted;m3-110;1610722725955.101;3613;0
transmitted;m3-110;1610722726176.969;3622;0
transmitted;m3-110;1610722726177.231;3623;0
transmitted;m3-110;1610722726177.881;3624;0
transmitted;m3-110;1610722726178.7952;3625;0
transmitted;m3-110;1610722726178.966;3626;0
transmitted;m3-110;1610722726179.6602;3627;0
transmitted;m3-110;1610722726180.813;3628;0
transmitted;m3-110;1610722726181.074;3629;0
transmitted;m3-110;1610722726181.69;3630;0
transmitted;m3-110;1610722726182.872;3631;0
transmitted;m3-110;1610722726183.1328;3632;0
transmitted;m3-110;1610722726183.6072;3633;0
transmitted;m3-110;1610722726183.7659;3634;0
transmitted;m3-110;1610722726184.885;3635;0
transmitted;m3-110;1610722726185.628;3636;0
transmitted;m3-110;1610722727686.086;3773;0
transmitted;m3-110;1610722727687.922;3774;0
transmitted;m3-110;1610722727689.003;3775;8
transmitted;m3-110;1610722727690.688;3776;8
transmitted;m3-110;1610722727690.946;3777;8
transmitted;m3-110;1610722727691.108;3778;8
transmitted;m3-110;1610722727692.04;3779;8
transmitted;m3-110;1610722727692.207;3780;0
transmitted;m3-110;1610722727692.344;3781;0
transmitted;m3-110;1610722727694.265;3782;0
transmitted;m3-110;1610722727694.5242;3783;0
transmitted;m3-110;1610722727694.687;3784;0
transmitted;m3-110;1610722727695.62;3785;0
transmitted;m3-110;1610722727695.789;3786;0
transmitted;m3-110;1610722727697.011;3787;0
transmitted;m3-110;1610722728295.661;3834;0
transmitted;m3-110;1610722728296.49;3835;0
transmitted;m3-110;1610722728297.68;3836;0
transmitted;m3-110;1610722728297.939;3837;0
transmitted;m3-110;1610722728298.486;3838;0
transmitted;m3-110;1610722728299.654;3839;0
transmitted;m3-110;1610722728299.864;3840;0
transmitted;m3-110;1610722728301.685;3841;0
transmitted;m3-110;1610722728303.294;3842;0
transmitted;m3-110;1610722728303.593;3843;0
transmitted;m3-110;1610722728303.7578;3844;0
transmitted;m3-110;1610722728303.8992;3845;0
transmitted;m3-110;1610722728304.481;3846;0
transmitted;m3-110;1610722728305.999;3847;0
transmitted;m3-110;1610722728306.213;3848;0
transmitted;m3-110;1610722729426.791;3947;0
transmitted;m3-110;1610722729427.052;3948;0
transmitted;m3-110;1610722729427.702;3949;0
transmitted;m3-110;1610722729427.885;3950;0
transmitted;m3-110;1610722729428.603;3951;7
transmitted;m3-110;1610722729429.488;3952;9
transmitted;m3-110;1610722729429.6519;3953;9
transmitted;m3-110;1610722729430.5178;3954;9
transmitted;m3-110;1610722729431.363;3955;9
transmitted;m3-110;1610722729431.6;3956;9
transmitted;m3-110;1610722729432.358;3957;0
transmitted;m3-110;1610722729433.6792;3958;0
transmitted;m3-110;1610722729433.938;3959;0
transmitted;m3-110;1610722729434.905;3960;0
transmitted;m3-110;1610722729435.563;3961;0
transmitted;m3-110;1610722730545.849;4059;13
transmitted;m3-110;1610722730547.393;4060;8
transmitted;m3-110;1610722730548.849;4061;8
transmitted;m3-110;1610722730549.109;4062;8
transmitted;m3-110;1610722730549.27;4063;8
transmitted;m3-110;1610722730551.412;4064;8
transmitted;m3-110;1610722730551.7449;4065;0
transmitted;m3-110;1610722730551.912;4066;0
transmitted;m3-110;1610722730552.215;4067;0
transmitted;m3-110;1610722730552.376;4068;0
transmitted;m3-110;1610722730552.66;4069;0
transmitted;m3-110;1610722730553.48;4070;0
transmitted;m3-110;1610722730553.639;4071;0
transmitted;m3-110;1610722730554.2358;4072;0
transmitted;m3-110;1610722730555.4111;4073;0
transmitted;m3-110;1610722731856.571;4190;0
transmitted;m3-110;1610722731856.832;4191;0
transmitted;m3-110;1610722731857.497;4192;0
transmitted;m3-110;1610722731858.317;4193;0
transmitted;m3-110;1610722731858.4858;4194;0
transmitted;m3-110;1610722731859.339;4195;0
