transmitted;node name;timestamp;message id;transmission success
transmitted;m3-40;1610703642768.131;106463;27
transmitted;m3-40;1610704118330.6028;154019;16
transmitted;m3-40;1610704889622.084;231148;19
transmitted;m3-40;1610705434494.301;285635;24
transmitted;m3-40;1610705923378.368;334523;30
transmitted;m3-40;1610706387978.455;380983;19
transmitted;m3-40;1610706569339.213;399119;27
transmitted;m3-40;1610707264722.062;468657;24
transmitted;m3-40;1610707470854.269;489270;27
transmitted;m3-17;1610703379576.548;80141;27
transmitted;m3-17;1610703702347.387;112418;25
transmitted;m3-17;1610704161149.653;158298;25
transmitted;m3-17;1610704550370.85;197220;35
transmitted;m3-17;1610705160483.186;258231;27
transmitted;m3-17;1610705748723.592;317055;31
transmitted;m3-17;1610706177685.441;359951;36
transmitted;m3-17;1610706424596.618;384642;27
transmitted;m3-17;1610707023409.1091;444523;26
transmitted;m3-17;1610707807410.397;522923;30
transmitted;m3-20;1610703387889.7852;80982;22
transmitted;m3-20;1610703885103.58;130703;22
transmitted;m3-20;1610704182223.068;160415;23
transmitted;m3-20;1610704498855.279;192078;28
transmitted;m3-20;1610705195447.639;261737;27
transmitted;m3-20;1610705534369.145;295629;21
transmitted;m3-20;1610706232985.333;365490;22
transmitted;m3-20;1610706840715.228;426263;31
transmitted;m3-20;1610707287609.3171;470952;29
transmitted;m3-20;1610707649388.543;507130;27
transmitted;m3-129;1610703067659.565;48941;10
transmitted;m3-129;1610703960711.609;138246;9
transmitted;m3-129;1610704123591.8691;154534;4
transmitted;m3-129;1610704880163.2979;230191;5
transmitted;m3-129;1610705109242.9868;253099;6
transmitted;m3-129;1610705687715.38;310946;2
transmitted;m3-129;1610706229114.758;365086;5
transmitted;m3-129;1610706422106.813;384385;2
transmitted;m3-129;1610707218966.5598;464071;10
transmitted;m3-129;1610707433346.472;485509;3
transmitted;m3-124;1610703491700.451;91375;11
transmitted;m3-124;1610703547012.507;96906;9
transmitted;m3-124;1610704034011.6501;145606;16
transmitted;m3-124;1610704632962.638;205501;7
transmitted;m3-124;1610705201753.7031;262380;8
transmitted;m3-124;1610705533826.319;295587;7
transmitted;m3-124;1610706255818.065;367786;9
transmitted;m3-124;1610706708046.586;413009;8
transmitted;m3-124;1610707026319.542;444836;3
transmitted;m3-124;1610707387518.719;480956;11
transmitted;m3-25;1610703384035.083;80592;18
transmitted;m3-25;1610703629375.285;105126;20
transmitted;m3-25;1610704468295.75;189018;27
transmitted;m3-25;1610704540645.8408;196253;23
transmitted;m3-25;1610705433979.6902;285586;19
transmitted;m3-25;1610705528078.813;294996;22
transmitted;m3-25;1610706039731.001;346161;26
transmitted;m3-25;1610706424243.988;384612;15
transmitted;m3-25;1610707066423.775;448830;26
transmitted;m3-25;1610707664355.9438;508623;23
transmitted;m3-25;1610707924385.751;534626;20
transmitted;m3-123;1610703174455.6128;59631;12
transmitted;m3-123;1610703682205.485;110406;7
transmitted;m3-123;1610704477886.07;189974;10
transmitted;m3-123;1610704660156.301;208201;6
transmitted;m3-123;1610704988008.6638;240986;8
transmitted;m3-123;1610705461219.648;288307;4
transmitted;m3-123;1610706356168.605;377802;16
transmitted;m3-123;1610706428038.5388;384989;17
transmitted;m3-123;1610707020899.919;444275;7
transmitted;m3-123;1610707677059.925;509891;5
transmitted;m3-2;1610703090888.652;51276;15
transmitted;m3-2;1610703962338.8;138421;18
transmitted;m3-2;1610704216999.687;163887;14
transmitted;m3-2;1610704875023.617;229689;23
transmitted;m3-2;1610705112332.156;253420;14
transmitted;m3-2;1610705516532.396;293840;19
transmitted;m3-2;1610706094183.899;351605;19
transmitted;m3-2;1610706762616.096;418448;15
transmitted;m3-2;1610707346278.802;476814;22
transmitted;m3-2;1610707423258.6318;484512;18
transmitted;m3-6;1610703224629.622;64650;13
transmitted;m3-6;1610703698861.5771;112073;14
transmitted;m3-6;1610704394330.4182;181620;15
transmitted;m3-6;1610704956732.472;237860;16
transmitted;m3-6;1610705183132.7231;260500;17
transmitted;m3-6;1610705637283.511;305915;17
transmitted;m3-6;1610706152891.935;357476;15
transmitted;m3-6;1610706570302.287;399217;16
transmitted;m3-6;1610706975464.6921;439733;12
transmitted;m3-6;1610707416503.3928;483837;15
transmitted;m3-11;1610703232846.3818;65476;15
transmitted;m3-11;1610703668916.252;109083;16
transmitted;m3-11;1610704167838.376;158975;16
transmitted;m3-11;1610704805168.0242;222708;18
transmitted;m3-11;1610705056527.282;247844;10
transmitted;m3-11;1610705510728.1448;293264;19
transmitted;m3-11;1610706018398.344;344031;14
transmitted;m3-11;1610706553998.128;397591;13
transmitted;m3-11;1610706984368.774;440628;21
transmitted;m3-11;1610707497959.348;491987;12
transmitted;m3-105;1610703336299.003;75840;15
transmitted;m3-105;1610703591992.3489;101409;12
transmitted;m3-105;1610704465021.997;188712;17
transmitted;m3-105;1610704841862.7678;226396;13
transmitted;m3-105;1610705225925.614;264802;13
transmitted;m3-105;1610705618376.057;304047;13
transmitted;m3-105;1610706188775.6492;361087;12
transmitted;m3-105;1610706443486.257;386558;13
transmitted;m3-105;1610707056318.117;447841;18
transmitted;m3-105;1610707491288.718;491338;15
transmitted;m3-58;1610703094818.136;51671;52
transmitted;m3-58;1610703603719.145;102561;34
transmitted;m3-58;1610704135091.113;155698;50
transmitted;m3-58;1610704605913.386;202780;47
transmitted;m3-58;1610705220426.104;264231;39
transmitted;m3-58;1610705830538.897;325242;48
transmitted;m3-58;1610706057408.7678;347929;41
transmitted;m3-58;1610706511511.262;393339;51
transmitted;m3-58;1610706937582.768;435946;52
transmitted;m3-58;1610707443683.615;486556;51
transmitted;m3-54;1610703437573.711;85942;39
transmitted;m3-54;1610703566191.9502;98804;32
transmitted;m3-54;1610704295904.291;171775;38
transmitted;m3-54;1610704526227.8408;194807;16
transmitted;m3-54;1610705025478.321;244732;21
transmitted;m3-54;1610705524700.0142;294654;23
transmitted;m3-54;1610706225472.377;364731;39
transmitted;m3-54;1610706731451.395;415329;37
transmitted;m3-54;1610707108024.88;452986;29
transmitted;m3-54;1610707588266.042;501010;28
transmitted;m3-54;1610707912327.832;533416;44
transmitted;m3-110;1610703386588.207;80834;22
transmitted;m3-110;1610703890507.889;131226;23
transmitted;m3-110;1610704454399.563;187615;13
transmitted;m3-110;1610704541638.3281;196339;26
transmitted;m3-110;1610705049639.119;247139;22
transmitted;m3-110;1610705573579.343;299533;23
transmitted;m3-110;1610706383962.57;380571;19
transmitted;m3-110;1610706564160.668;398591;22
transmitted;m3-110;1610707285022.166;470677;25
transmitted;m3-110;1610707503712.03;492546;15
transmitted;m3-110;1610707888724.342;531047;14
transmitted;m3-46;1610703176593.08;59822;41
transmitted;m3-46;1610703844511.399;126614;38
transmitted;m3-46;1610704212782.449;163441;45
transmitted;m3-46;1610704505003.8718;192663;38
transmitted;m3-46;1610705187092.876;260872;36
transmitted;m3-46;1610705712763.8208;313439;45
transmitted;m3-46;1610705953952.9978;337558;41
transmitted;m3-46;1610706827074.071;424870;25
transmitted;m3-46;1610707052033.996;447366;42
transmitted;m3-46;1610707453874.503;487550;39
transmitted;m3-101;1610703127168.086;54901;7
transmitted;m3-101;1610703782443.6282;120428;6
transmitted;m3-101;1610704237844.006;165968;8
transmitted;m3-101;1610704705117.1501;212695;9
transmitted;m3-101;1610705202649.61;262448;8
transmitted;m3-101;1610705834234.202;325606;12
transmitted;m3-101;1610706392685.252;381451;10
transmitted;m3-101;1610706521386.871;394321;11
transmitted;m3-101;1610707273479.825;469530;13
transmitted;m3-101;1610707814782.678;523660;14
transmitted;m3-116;1610703532160.6938;95396;12
transmitted;m3-116;1610703873539.692;129534;19
transmitted;m3-116;1610704030429.91;145223;12
transmitted;m3-116;1610704797020.864;221882;12
transmitted;m3-116;1610705044010.8289;246581;11
transmitted;m3-116;1610705907952.002;332975;17
transmitted;m3-116;1610706047612.636;346941;14
transmitted;m3-116;1610706477854.107;389965;13
transmitted;m3-116;1610706953813.2478;437561;10
transmitted;m3-116;1610707435883.354;485768;11
transmitted;m3-116;1610707890484.176;531228;11
transmitted;m3-119;1610703195638.4758;61757;7
transmitted;m3-119;1610703827389.589;124932;8
transmitted;m3-119;1610704376690.936;179862;8
transmitted;m3-119;1610704658712.4888;208064;9
transmitted;m3-119;1610705260991.373;268292;14
transmitted;m3-119;1610705461491.263;288342;7
transmitted;m3-119;1610705945632.7231;336756;11
transmitted;m3-119;1610706457823.073;387975;11
transmitted;m3-119;1610706949406.197;437133;6
transmitted;m3-119;1610707477706.689;489963;9
transmitted;m3-114;1610703205878.797;62767;8
transmitted;m3-114;1610703897963.5488;131975;8
transmitted;m3-114;1610704425767.4028;184755;6
transmitted;m3-114;1610704956139.7632;237792;11
transmitted;m3-114;1610705303551.789;272533;8
transmitted;m3-114;1610705588843.191;301062;8
transmitted;m3-114;1610706056676.066;347845;8
transmitted;m3-114;1610706692409.916;411418;12
transmitted;m3-114;1610707073213.9202;449498;10
transmitted;m3-114;1610707577807.122;499957;8
transmitted;m3-100;1610703089810.017;51168;9
transmitted;m3-100;1610703569171.543;99104;16
transmitted;m3-100;1610704119623.139;154149;13
transmitted;m3-100;1610704654765.565;207663;13
transmitted;m3-100;1610704994848.1292;241671;9
transmitted;m3-100;1610705729250.171;315111;12
transmitted;m3-100;1610706070539.232;349240;12
transmitted;m3-100;1610706569290.3262;399115;15
transmitted;m3-100;1610706944811.744;436667;8
transmitted;m3-100;1610707561443.6592;498330;10
transmitted;m3-106;1610703381204.182;80306;16
transmitted;m3-106;1610703844085.1409;126594;15
transmitted;m3-106;1610704099545.2148;152140;16
transmitted;m3-106;1610704773007.199;219486;15
transmitted;m3-106;1610705286047.7222;270790;17
transmitted;m3-106;1610705870008.9631;329186;10
transmitted;m3-106;1610706103499.148;352535;8
transmitted;m3-106;1610706490752.562;391260;12
transmitted;m3-106;1610706920411.302;434226;11
transmitted;m3-106;1610707769022.571;519087;11
transmitted;m3-108;1610703162338.767;58419;15
transmitted;m3-108;1610703802063.057;122391;16
transmitted;m3-108;1610704177758.2148;159960;18
transmitted;m3-108;1610704579340.577;200118;15
transmitted;m3-108;1610704987073.502;240891;17
transmitted;m3-108;1610705554877.7212;297671;18
transmitted;m3-108;1610706030640.537;345247;14
transmitted;m3-108;1610706464712.364;388654;14
transmitted;m3-108;1610707125449.03;454727;15
transmitted;m3-108;1610707687173.1;510899;14
transmitted;m3-206;1610703100102.36;52212;9
transmitted;m3-206;1610703595363.283;101738;7
transmitted;m3-206;1610704263566.503;168558;8
transmitted;m3-206;1610704557515.055;197953;14
transmitted;m3-206;1610705016945.906;243896;17
transmitted;m3-206;1610705502366.6738;292438;17
transmitted;m3-206;1610706065408.7068;348742;10
transmitted;m3-206;1610706556541.2249;397855;16
transmitted;m3-206;1610706931209.785;435322;10
transmitted;m3-206;1610707723150.882;514516;11
transmitted;m3-109;1610703210698.594;63254;14
transmitted;m3-109;1610703593157.6892;101500;15
transmitted;m3-109;1610704059138.8928;148098;10
transmitted;m3-109;1610704851681.111;227352;19
transmitted;m3-109;1610705061210.265;248305;14
transmitted;m3-109;1610705611372.835;303321;16
transmitted;m3-109;1610706017281.7659;343912;16
transmitted;m3-109;1610706426683.916;384852;16
transmitted;m3-109;1610707338075.707;475991;16
transmitted;m3-109;1610707804606.297;522644;11
transmitted;m3-19;1610703245481.625;66724;24
transmitted;m3-19;1610703879594.076;130135;25
transmitted;m3-19;1610704379507.127;180126;23
transmitted;m3-19;1610704728097.6719;214985;34
transmitted;m3-19;1610705444330.678;286608;13
transmitted;m3-19;1610705549341.4841;297109;25
transmitted;m3-19;1610706182376.0369;360412;32
transmitted;m3-19;1610706695316.349;411706;32
transmitted;m3-19;1610707321238.464;474298;25
transmitted;m3-19;1610707424450.591;484619;22
transmitted;m3-104;1610703357511.366;77935;13
transmitted;m3-104;1610703709602.3928;113144;14
transmitted;m3-104;1610704344034.442;176587;11
transmitted;m3-104;1610704532782.943;195462;10
transmitted;m3-104;1610705398414.5159;282025;9
transmitted;m3-104;1610705609985.423;303182;10
transmitted;m3-104;1610706230406.2778;365224;10
transmitted;m3-104;1610706556216.8838;397805;12
transmitted;m3-104;1610706934447.508;435628;11
transmitted;m3-104;1610707846798.783;526863;9
transmitted;m3-102;1610703276592.45;69850;9
transmitted;m3-102;1610703637122.294;105903;14
transmitted;m3-102;1610704460652.146;188256;13
transmitted;m3-102;1610704603732.898;202564;9
transmitted;m3-102;1610705114092.9922;253600;9
transmitted;m3-102;1610705619912.149;304182;12
transmitted;m3-102;1610705939782.68;336169;8
transmitted;m3-102;1610706437743.712;385965;10
transmitted;m3-102;1610706949252.712;437116;13
transmitted;m3-102;1610707518213.27;494012;7
transmitted;m3-39;1610703122817.039;54470;12
transmitted;m3-39;1610703997097.6492;141898;14
transmitted;m3-39;1610704114798.521;153668;23
transmitted;m3-39;1610704779862.3708;220174;19
transmitted;m3-39;1610705082151.343;250403;19
transmitted;m3-39;1610705519692.2332;294157;21
transmitted;m3-39;1610706063344.128;348522;11
transmitted;m3-39;1610706642365.543;406424;27
transmitted;m3-39;1610707377329.606;479920;20
transmitted;m3-39;1610707505250.501;492712;6
transmitted;m3-39;1610707909101.5051;533097;21
transmitted;m3-31;1610703396012.767;81790;22
transmitted;m3-31;1610703670593.946;109248;33
transmitted;m3-31;1610704431757.0679;185364;21
transmitted;m3-31;1610704858468.04;228035;23
transmitted;m3-31;1610705426098.741;284798;17
transmitted;m3-31;1610705587290.311;300917;22
transmitted;m3-31;1610706298992.1638;372087;17
transmitted;m3-31;1610706627064.385;404894;22
transmitted;m3-31;1610707332276.5679;475415;23
transmitted;m3-31;1610707585698.691;500757;24
transmitted;m3-31;1610707882678.418;530455;22
transmitted;m3-38;1610703364097.3152;78592;24
transmitted;m3-38;1610703762700.303;118452;11
transmitted;m3-38;1610704192609.513;161443;20
transmitted;m3-38;1610704664131.5032;208595;18
transmitted;m3-38;1610705091162.054;251298;12
transmitted;m3-38;1610705570395.1362;299221;14
transmitted;m3-38;1610706091434.939;351325;25
transmitted;m3-38;1610706839476.306;426129;16
transmitted;m3-38;1610707106237.4312;452805;23
transmitted;m3-38;1610707598789.0872;502060;9
transmitted;m3-38;1610707923330.209;534514;21
transmitted;m3-32;1610703329689.353;75152;21
transmitted;m3-32;1610703985818.516;140765;19
transmitted;m3-32;1610704018879.036;144071;21
transmitted;m3-32;1610704887289.7798;230912;18
transmitted;m3-32;1610705388830.086;281066;16
transmitted;m3-32;1610705459732.017;288156;23
transmitted;m3-32;1610706209812.963;363164;21
transmitted;m3-32;1610706786711.736;420854;17
transmitted;m3-32;1610707002901.5679;442473;20
transmitted;m3-32;1610707836265.1538;525809;22
transmitted;m3-30;1610703180383.555;60222;27
transmitted;m3-30;1610703549355.5132;97119;23
transmitted;m3-30;1610704453476.978;187531;24
transmitted;m3-30;1610704656777.114;207861;15
transmitted;m3-30;1610705066599.52;248843;23
transmitted;m3-30;1610705776371.8;319820;27
transmitted;m3-30;1610705996999.918;341883;17
transmitted;m3-30;1610706487482.794;390931;12
transmitted;m3-30;1610707232144.0452;465397;16
transmitted;m3-30;1610707412025.83;483385;19
transmitted;m3-41;1610703462134.261;88401;13
transmitted;m3-41;1610703691496.227;111337;22
transmitted;m3-41;1610704362435.7568;178431;15
transmitted;m3-41;1610704582405.769;200428;13
transmitted;m3-41;1610705332226.392;275410;15
transmitted;m3-41;1610705778739.388;320061;16
transmitted;m3-41;1610706240178.329;366205;14
transmitted;m3-41;1610706633458.645;405533;19
transmitted;m3-41;1610707046719.357;446859;16
transmitted;m3-41;1610707640870.2642;506274;24
transmitted;m3-42;1610703179189.394;60122;13
transmitted;m3-42;1610703632970.704;105500;17
transmitted;m3-42;1610704393100.3;181513;24
transmitted;m3-42;1610704584031.902;200606;21
transmitted;m3-42;1610705116520.045;253855;12
transmitted;m3-42;1610705712200.331;313423;15
transmitted;m3-42;1610706002920.979;342495;22
transmitted;m3-42;1610706596520.722;401855;12
transmitted;m3-42;1610707266502.0781;468853;27
transmitted;m3-42;1610707824050.2688;524608;24
transmitted;m3-43;1610703279309.54;70136;22
transmitted;m3-43;1610703879842.322;130189;12
transmitted;m3-43;1610704063692.627;148574;19
transmitted;m3-43;1610704789715.041;221176;13
transmitted;m3-43;1610705103615.569;252566;10
transmitted;m3-43;1610705527597.178;294964;21
transmitted;m3-43;1610706107039.377;352908;15
transmitted;m3-43;1610706795650.948;421769;28
transmitted;m3-43;1610707008721.934;443076;21
transmitted;m3-43;1610707483453.836;490549;26
transmitted;m3-24;1610703198777.195;62058;22
transmitted;m3-24;1610703570070.8398;99187;17
transmitted;m3-24;1610704108871.144;153067;23
transmitted;m3-24;1610704570013.365;199181;25
transmitted;m3-24;1610705203275.4878;262507;20
transmitted;m3-24;1610705573767.2478;299556;19
transmitted;m3-24;1610706050189.29;347198;19
transmitted;m3-24;1610706420102.3381;384189;18
transmitted;m3-24;1610707101924.772;452371;28
transmitted;m3-24;1610707510966.422;493275;20
transmitted;m3-118;1610703344545.199;76640;7
transmitted;m3-118;1610703636916.568;105877;9
transmitted;m3-118;1610704085324.754;150718;8
transmitted;m3-118;1610704663974.978;208583;6
transmitted;m3-118;1610705008436.988;243029;6
transmitted;m3-118;1610705689336.558;311119;8
transmitted;m3-118;1610705949155.4329;337101;7
transmitted;m3-118;1610706564325.106;398618;10
transmitted;m3-118;1610707160757.349;458261;6
transmitted;m3-118;1610707434836.2651;485669;11
transmitted;m3-118;1610707858266.664;528012;9
transmitted;m3-120;1610703281644.716;70348;4
transmitted;m3-120;1610703977197.559;139903;7
transmitted;m3-120;1610704363189.155;178502;10
transmitted;m3-120;1610704499369.545;192120;4
transmitted;m3-120;1610705376282.6099;279811;12
transmitted;m3-120;1610705548812.457;297064;13
transmitted;m3-120;1610706286136.697;370796;8
transmitted;m3-120;1610706670446.971;409227;10
transmitted;m3-120;1610707257290.239;467911;15
transmitted;m3-120;1610707411251.2979;483307;9
transmitted;m3-36;1610703333514.645;75528;21
transmitted;m3-36;1610703889445.8042;131121;18
transmitted;m3-36;1610704459658.805;188142;20
transmitted;m3-36;1610704596919.1538;201868;11
transmitted;m3-36;1610705327759.092;274952;11
transmitted;m3-36;1610705627711.822;304947;14
transmitted;m3-36;1610706033440.509;345520;30
transmitted;m3-36;1610706846142.135;426790;22
transmitted;m3-36;1610707070994.915;449275;23
transmitted;m3-36;1610707578294.992;500005;24
