received;node name;timestamp;message id;reception delay
received;m3-110;1610705992797.0122;341465;13.9111328125
received;m3-110;1610706007552.192;342938;12.661865234375
received;m3-110;1610706011097.565;343294;40.23193359375
received;m3-110;1610706017296.046;343912;14.280029296875
received;m3-110;1610706047682.911;346955;24.4228515625
received;m3-110;1610706057569.3582;347929;160.59033203125
received;m3-110;1610706065404.9138;348723;21.247802734375
received;m3-110;1610706070551.377;349240;12.14501953125
received;m3-110;1610706081196.723;350308;34.156005859375
received;m3-110;1610706094407.9658;351626;15.73583984375
received;m3-110;1610706101302.8892;352316;17.919189453125
received;m3-110;1610706120454.24;354223;35.8818359375
received;m3-110;1610706135560.078;355737;27.167724609375
received;m3-110;1610706188788.891;361087;13.241943359375
received;m3-110;1610706230419.961;365224;13.68310546875
received;m3-110;1610706231911.313;365378;23.036865234375
received;m3-110;1610706267891.806;368969;14.58203125
received;m3-110;1610706333020.752;375473;17.06591796875
received;m3-110;1610706333944.4539;375569;31.23291015625
received;m3-110;1610706334864.723;375664;15.887939453125
received;m3-110;1610706344768.261;376666;13.93994140625
received;m3-110;1610706347270.74;376908;13.89892578125
received;m3-110;1610706381719.2322;311572;14.733154296875
received;m3-110;1610706392696.6199;381451;11.367919921875
received;m3-110;1610706426696.462;384852;12.5458984375
received;m3-110;1610706437754.953;385965;11.240966796875
received;m3-110;1610706443498.83;386558;12.572998046875
received;m3-110;1610706464730.6162;388654;18.252197265625
received;m3-110;1610706475555.093;389743;17.0048828125
received;m3-110;1610706486622.152;390842;14.125
received;m3-110;1610706490763.8308;391260;11.268798828125
received;m3-110;1610706491124.356;391298;12.072021484375
received;m3-110;1610706511549.846;393339;38.583984375
received;m3-110;1610706521415.975;394321;29.10400390625
received;m3-110;1610706529766.449;395166;12.93896484375
received;m3-110;1610706556230.0679;397805;13.18408203125
received;m3-110;1610706569304.24;399115;13.913818359375
received;m3-110;1610706690452.621;411221;17.9501953125
received;m3-110;1610706697623.78;411949;27.096923828125
received;m3-110;1610706700799.419;412256;29.3720703125
received;m3-110;1610706713499.578;413529;17.626953125
received;m3-110;1610706779175.921;420093;70.053955078125
received;m3-110;1610706788566.088;421051;6.203857421875
received;m3-110;1610706827105.812;424870;31.740966796875
received;m3-110;1610706843128.754;426502;13.18701171875
received;m3-110;1610706858751.783;428058;11.523193359375
received;m3-110;1610706882265.196;430412;19.169921875
received;m3-110;1610706911929.1338;433378;10.677734375
received;m3-110;1610706916671.65;433856;14.704833984375
received;m3-110;1610706934470.032;435628;22.52392578125
received;m3-110;1610706937598.178;435946;15.409912109375
received;m3-110;1610706944855.3;436667;43.55615234375
received;m3-110;1610706949276.325;437116;23.613037109375
received;m3-110;1610707034063.3818;445596;14.930908203125
received;m3-110;1610707045125.911;446690;29.999755859375
received;m3-110;1610707052062.1829;447366;28.186767578125
received;m3-110;1610707056342.459;447841;24.342041015625
received;m3-110;1610707096841.472;451870;34.17578125
received;m3-110;1610707125461.212;454727;12.181884765625
received;m3-110;1610707129604.437;455140;12.4990234375
received;m3-110;1610707176971.3062;391097;14.917236328125
received;m3-110;1610707188095.253;461002;24.36572265625
received;m3-110;1610707237013.2239;465888;12.929931640625
received;m3-110;1610707249101.0261;467092;21.255126953125
received;m3-110;1610707250898.983;467275;13.3779296875
received;m3-110;1610707267620.374;468947;23.73193359375
received;m3-110;1610707273491.6338;469530;11.808837890625
received;m3-110;1610707283487.783;470531;83.23779296875
received;m3-110;1610707338088.2212;475991;12.51416015625
received;m3-110;1610707374557.2878;479637;28.082763671875
received;m3-110;1610707382008.7632;480371;24.2421875
received;m3-110;1610707393162.562;481503;12.302978515625
received;m3-110;1610707394658.997;481653;14.88623046875
received;m3-110;1610707401160.479;482297;14.736083984375
received;m3-110;1610707408435.961;483023;13.77685546875
received;m3-110;1610707425271.252;484716;14.90283203125
received;m3-110;1610707453889.342;487550;14.839111328125
received;m3-110;1610707491301.114;491338;12.39599609375
received;m3-110;1610707494319.774;491600;41.69482421875
received;m3-110;1610707518239.752;494012;26.48193359375
received;m3-110;1610707547041.7932;496893;12.335205078125
received;m3-110;1610707561479.11;498330;35.450927734375
received;m3-110;1610707562574.6619;498443;15.415771484375
received;m3-110;1610707590782.52;501256;22.697021484375
received;m3-110;1610707687184.26;510899;11.159912109375
received;m3-110;1610707703204.6821;512497;18.424072265625
received;m3-110;1610707715640.873;513747;36.2431640625
received;m3-110;1610707769036.0361;519087;13.465087890625
received;m3-110;1610707771870.271;519370;5.732177734375
received;m3-110;1610707804617.883;522644;11.5859375
received;m3-110;1610707806077.148;522792;14.5107421875
received;m3-110;1610707814794.2869;523660;11.60888671875
received;m3-110;1610707826660.831;524840;38.68896484375
received;m3-110;1610707846825.718;526863;26.93505859375
received;m3-110;1610707852982.239;527474;18.592041015625
received;m3-110;1610707886374.703;530800;97.683837890625
received;m3-110;1610707916194.209;533803;30.259033203125
received;m3-110;1610707919722.781;465370;34.201904296875
received;m3-110;1610707952564.417;537435;13.784912109375
received;m3-110;1610707961891.2139;538368;15.27685546875
received;m3-46;1610703083727.371;50555;19.299072265625
received;m3-46;1610703088928.876;51077;32.19384765625
received;m3-46;1610703089847.9868;51168;37.9697265625
received;m3-46;1610703094832.22;51671;14.083984375
received;m3-46;1610703105977.073;52788;13.27587890625
received;m3-46;1610703127182.4592;54901;14.373291015625
received;m3-46;1610703151349.92;57321;17.354736328125
received;m3-46;1610703161832.802;58358;43.364013671875
received;m3-46;1610703176681.135;59840;25.09912109375
received;m3-46;1610703212461.963;63435;23.408935546875
received;m3-46;1610703251781.6301;67364;28.9140625
received;m3-46;1610703313745.224;73566;16.156982421875
received;m3-46;1610703336312.978;75840;13.97509765625
received;m3-46;1610703355228.406;77702;25.471923828125
received;m3-46;1610703355345.6309;77725;18.3056640625
received;m3-46;1610703361050.29;78281;18.565185546875
received;m3-46;1610703381260.968;80306;56.7861328125
received;m3-46;1610703383384.7139;80525;15.825927734375
received;m3-46;1610703386608.926;80834;20.718994140625
