transmitted;node name;timestamp;message id;transmission success
transmitted;m3-23;1610697840719.344;153001;21
transmitted;m3-23;1610698075311.3252;176460;23
transmitted;m3-23;1610698301669.179;199096;15
transmitted;m3-23;1610698501421.621;219071;18
transmitted;m3-23;1610698728099.556;241739;20
transmitted;m3-23;1610699071911.116;276120;12
transmitted;m3-23;1610699298279.806;298757;22
transmitted;m3-23;1610699431381.082;312067;17
transmitted;m3-23;1610699683040.3298;337233;22
transmitted;m3-43;1610696616624.274;30580;14
transmitted;m3-43;1610696859255.507;54843;20
transmitted;m3-43;1610697258226.624;94740;19
transmitted;m3-43;1610697443879.354;113305;16
transmitted;m3-43;1610697564178.141;125335;19
transmitted;m3-43;1610697817358.336;150653;21
transmitted;m3-43;1610698042889.584;173206;17
transmitted;m3-43;1610698365780.751;205495;20
transmitted;m3-43;1610698581870.89;227104;19
transmitted;m3-43;1610698888283.708;257745;20
transmitted;m3-43;1610699072172.224;276134;21
transmitted;m3-43;1610699278993.281;296816;20
transmitted;m3-43;1610699431225.564;312039;10
transmitted;m3-43;1610699839724.767;352889;15
transmitted;m3-33;1610696648586.928;33772;26
transmitted;m3-33;1610696821405.503;51054;22
transmitted;m3-33;1610697258676.2668;94781;18
transmitted;m3-33;1610697329596.705;101873;20
transmitted;m3-33;1610697643278.019;133241;27
transmitted;m3-33;1610697844038.439;153317;24
transmitted;m3-33;1610698086080.086;177521;29
transmitted;m3-33;1610698346560.324;203569;22
transmitted;m3-33;1610698496720.479;218585;23
transmitted;m3-33;1610698807189.597;249632;27
transmitted;m3-33;1610699056479.955;274561;21
transmitted;m3-33;1610699419820.7952;310895;24
transmitted;m3-33;1610699580050.581;326918;24
transmitted;m3-33;1610699761460.604;345059;23
transmitted;m3-22;1610696609896.459;29904;22
transmitted;m3-22;1610696928927.696;61807;25
transmitted;m3-22;1610697126258.62;81540;31
transmitted;m3-22;1610697481439.152;117058;17
transmitted;m3-22;1610697587379.004;127652;30
transmitted;m3-22;1610697853870.054;154301;23
transmitted;m3-22;1610698071790.427;176093;30
transmitted;m3-22;1610698292670.602;198181;26
transmitted;m3-22;1610698623172.041;231231;31
transmitted;m3-22;1610698761104.023;245024;26
transmitted;m3-22;1610699073953.9348;276309;30
transmitted;m3-22;1610699317823.576;300696;23
transmitted;m3-22;1610699597833.645;328697;26
transmitted;m3-22;1610699683535.6619;337267;29
transmitted;m3-32;1610696582377.5461;27152;17
transmitted;m3-32;1610696939978.144;62912;19
transmitted;m3-32;1610697201518.0918;89066;15
transmitted;m3-32;1610697272418.8672;96156;16
transmitted;m3-32;1610697542499.687;123164;15
transmitted;m3-32;1610697879398.8718;156854;13
transmitted;m3-32;1610698095590.665;178473;27
transmitted;m3-32;1610698448951.977;213809;21
transmitted;m3-32;1610698604331.033;229347;12
transmitted;m3-32;1610698725860.657;241500;21
transmitted;m3-32;1610699006301.322;269544;19
transmitted;m3-32;1610699367961.863;305710;22
transmitted;m3-32;1610699497803.304;318694;21
transmitted;m3-32;1610699723312.646;341245;17
transmitted;m3-21;1610696685931.853;37509;33
transmitted;m3-21;1610696825811.781;51497;27
transmitted;m3-21;1610697047354.2021;73651;31
transmitted;m3-21;1610697291073.281;98023;27
transmitted;m3-21;1610697511153.6428;120031;30
transmitted;m3-21;1610697789505.424;147866;26
transmitted;m3-21;1610698178734.568;186789;33
transmitted;m3-21;1610698316674.863;200583;26
transmitted;m3-21;1610698586815.78;227597;29
transmitted;m3-21;1610698789845.886;247900;28
transmitted;m3-21;1610699101036.295;279019;28
transmitted;m3-21;1610699394899.043;308405;24
transmitted;m3-21;1610699662656.7048;335181;29
transmitted;m3-21;1610699764819.717;345397;31
transmitted;m3-40;1610696744465.709;43358;13
transmitted;m3-40;1610696938326.8818;62744;23
transmitted;m3-40;1610697039237.771;72835;26
transmitted;m3-40;1610697392029.712;108114;12
transmitted;m3-40;1610697696219.403;138533;28
transmitted;m3-40;1610697911061.97;160017;21
transmitted;m3-40;1610698229400.664;191851;24
transmitted;m3-40;1610698412591.744;210170;15
transmitted;m3-40;1610698648004.054;233711;26
transmitted;m3-40;1610698881803.8362;257091;25
transmitted;m3-40;1610699001754.596;269086;30
transmitted;m3-40;1610699327996.691;301710;27
transmitted;m3-40;1610699439886.998;312899;21
transmitted;m3-40;1610699724596.962;341370;23
transmitted;m3-36;1610696586245.95;27528;20
transmitted;m3-36;1610696902177.878;59121;17
transmitted;m3-36;1610697232387.5781;92142;18
transmitted;m3-36;1610697369647.686;105868;14
transmitted;m3-36;1610697620488.686;130952;27
transmitted;m3-36;1610697920439.066;160947;20
transmitted;m3-36;1610698191020.739;188005;27
transmitted;m3-36;1610698341502.019;203053;16
transmitted;m3-36;1610698527101.4658;221613;13
transmitted;m3-36;1610698798551.296;248758;14
transmitted;m3-36;1610698960061.2732;264909;22
transmitted;m3-36;1610699352644.362;304167;18
transmitted;m3-36;1610699492323.81;318135;17
transmitted;m3-36;1610699794494.868;348352;16
transmitted;m3-27;1610696790271.1191;47952;21
transmitted;m3-27;1610696797242.925;48649;26
transmitted;m3-27;1610697231342.803;92059;27
transmitted;m3-27;1610697278873.672;96812;27
transmitted;m3-27;1610697592095.37;128134;24
transmitted;m3-27;1610697781856.098;147110;35
transmitted;m3-27;1610698043417.329;173266;24
transmitted;m3-27;1610698402198.166;209144;28
transmitted;m3-27;1610698568939.12;225818;24
transmitted;m3-27;1610698915360.713;260460;27
transmitted;m3-27;1610699139581.436;282882;33
transmitted;m3-27;1610699383754.724;307299;23
transmitted;m3-27;1610699584263.5989;327350;25
transmitted;m3-27;1610699866994.667;355623;27
transmitted;m3-28;1610696701757.8071;39089;24
transmitted;m3-28;1610696973090.289;66222;26
transmitted;m3-28;1610697078328.793;76746;28
transmitted;m3-28;1610697367769.717;105690;29
transmitted;m3-28;1610697739103.118;142823;29
transmitted;m3-28;1610697781502.643;147063;23
transmitted;m3-28;1610698083892.947;177302;27
transmitted;m3-28;1610698372303.274;206143;30
transmitted;m3-28;1610698484515.2668;217364;33
transmitted;m3-28;1610698832314.836;252144;20
transmitted;m3-28;1610699101175.539;279030;21
transmitted;m3-28;1610699275325.5679;296445;20
transmitted;m3-28;1610699479146.652;316827;27
transmitted;m3-31;1610696566400.278;25577;24
transmitted;m3-31;1610696909402.3699;59877;31
transmitted;m3-31;1610697074732.331;76410;27
transmitted;m3-31;1610697339224.146;102859;19
transmitted;m3-31;1610697643254.989;133262;25
transmitted;m3-31;1610697755556.976;144492;24
transmitted;m3-31;1610698140077.886;182944;21
transmitted;m3-31;1610698273998.517;196336;22
transmitted;m3-31;1610698536158.207;222552;21
transmitted;m3-31;1610698738089.1199;242745;27
transmitted;m3-31;1610698994460.339;268382;25
transmitted;m3-31;1610699234150.9521;292351;24
transmitted;m3-31;1610699655335.323;334469;15
transmitted;m3-31;1610699694763.785;338412;9
transmitted;m3-35;1610696780897.368;47004;21
transmitted;m3-35;1610696799145.8892;48829;22
transmitted;m3-35;1610697195636.856;88478;9
transmitted;m3-35;1610697379947.9111;106909;16
transmitted;m3-35;1610697616387.9941;130553;19
transmitted;m3-35;1610697906829.176;159597;17
transmitted;m3-35;1610698184831.583;187397;23
transmitted;m3-35;1610698273279.713;196242;22
transmitted;m3-35;1610698609081.6802;229822;22
transmitted;m3-35;1610698838131.764;252727;21
transmitted;m3-35;1610699116693.2869;280583;21
transmitted;m3-35;1610699278633.539;296777;23
transmitted;m3-35;1610699512304.7832;320144;28
transmitted;m3-35;1610699863395.673;355253;22
transmitted;m3-11;1610696775779.645;46484;11
transmitted;m3-11;1610696872849.622;56191;8
transmitted;m3-11;1610697213149.96;90221;16
transmitted;m3-11;1610697406849.804;109591;18
transmitted;m3-11;1610697720771.172;140983;17
transmitted;m3-11;1610697889590.483;157865;11
transmitted;m3-11;1610698052731.477;174179;16
transmitted;m3-11;1610698254152.957;194321;18
transmitted;m3-11;1610698588361.178;227742;17
transmitted;m3-11;1610698829181.0378;251824;32
transmitted;m3-11;1610699171991.5928;286105;17
transmitted;m3-11;1610699329871.6072;301893;4
transmitted;m3-11;1610699646863.7942;333592;20
transmitted;m3-11;1610699734464.637;342352;11
transmitted;m3-18;1610696559021.5261;24811;24
transmitted;m3-18;1610696946046.211;63513;33
transmitted;m3-18;1610697112566.143;80165;37
transmitted;m3-18;1610697312108.74;100119;32
transmitted;m3-18;1610697617159.7952;130624;34
transmitted;m3-18;1610697848259.422;153734;36
transmitted;m3-18;1610698059601.485;174868;31
transmitted;m3-18;1610698366774.636;205585;33
transmitted;m3-18;1610698531175.256;222025;37
transmitted;m3-18;1610698839775.842;252885;30
transmitted;m3-18;1610698982025.9458;267110;34
transmitted;m3-18;1610699361389.208;305046;33
transmitted;m3-18;1610699502989.45;319206;36
transmitted;m3-18;1610699876692.014;356576;36
transmitted;m3-25;1610696739833.3262;42895;22
transmitted;m3-25;1610696856534.006;54565;23
transmitted;m3-25;1610697179315.014;86843;27
transmitted;m3-25;1610697435996.103;112511;20
transmitted;m3-25;1610697540915.603;123003;25
transmitted;m3-25;1610697793416.004;148253;24
transmitted;m3-25;1610698204826.854;189394;22
transmitted;m3-25;1610698297879.308;198699;20
transmitted;m3-25;1610698514787.8398;220390;18
transmitted;m3-25;1610698888610.893;257772;22
transmitted;m3-25;1610699034889.646;272400;22
transmitted;m3-25;1610699241010.2388;293012;23
transmitted;m3-25;1610699662623.782;335173;21
transmitted;m3-25;1610699793951.354;348306;17
transmitted;m3-12;1610696671783.666;36087;10
transmitted;m3-12;1610696818904.4001;50799;19
transmitted;m3-12;1610697173874.226;86296;26
transmitted;m3-12;1610697401084.843;109017;21
transmitted;m3-12;1610697579065.6372;126815;22
transmitted;m3-12;1610697839558.24;152864;20
transmitted;m3-12;1610698039547.624;172863;23
transmitted;m3-12;1610698320578.1829;200966;22
transmitted;m3-12;1610698700029.9229;238911;23
transmitted;m3-12;1610698919460.529;260854;19
transmitted;m3-12;1610699118193.095;280727;22
transmitted;m3-12;1610699424052.396;311313;21
transmitted;m3-12;1610699440023.067;312910;23
transmitted;m3-12;1610699675554.126;336463;25
transmitted;m3-5;1610696774667.936;46380;12
transmitted;m3-5;1610696800066.5469;48920;10
transmitted;m3-5;1610697117537.834;80667;15
transmitted;m3-5;1610697469088.481;115822;16
transmitted;m3-5;1610697735269.249;142440;15
transmitted;m3-5;1610697777540.062;146667;20
transmitted;m3-5;1610698099641.365;178877;12
transmitted;m3-5;1610698263310.7332;195244;9
transmitted;m3-5;1610698556171.0132;224530;11
transmitted;m3-5;1610698858472.486;254760;17
transmitted;m3-5;1610699012893.613;270202;18
transmitted;m3-5;1610699331533.302;302066;15
transmitted;m3-5;1610699626285.2222;331541;14
transmitted;m3-5;1610699761195.6748;345032;14
transmitted;m3-2;1610696582708.8162;27184;21
transmitted;m3-2;1610696973289.429;66242;26
transmitted;m3-2;1610697251487.183;94062;20
transmitted;m3-2;1610697444740.0378;113387;23
transmitted;m3-2;1610697580077.7349;126921;22
transmitted;m3-2;1610697909590.461;159872;18
transmitted;m3-2;1610698120691.142;180982;24
transmitted;m3-2;1610698263061.0098;195219;20
transmitted;m3-2;1610698669740.2598;235887;17
transmitted;m3-2;1610698808701.414;249783;21
transmitted;m3-2;1610699048252.044;273738;12
transmitted;m3-2;1610699195193.082;288432;15
transmitted;m3-2;1610699445585.5;313471;22
transmitted;m3-2;1610699751574.114;344070;20
transmitted;m3-17;1610696743774.091;43293;36
transmitted;m3-17;1610696955024.964;64418;36
transmitted;m3-17;1610697104915.617;79407;20
transmitted;m3-17;1610697355816.467;104497;35
transmitted;m3-17;1610697653827.625;134298;22
transmitted;m3-17;1610697868318.2969;155747;35
transmitted;m3-17;1610698026298.241;171545;38
transmitted;m3-17;1610698290338.6282;197949;37
transmitted;m3-17;1610698570269.69;225942;28
transmitted;m3-17;1610698795789.99;248494;35
transmitted;m3-17;1610699160191.702;284934;38
transmitted;m3-17;1610699271131.9412;296028;38
transmitted;m3-17;1610699437273.9438;312642;33
transmitted;m3-17;1610699796085.354;348523;33
transmitted;m3-15;1610696752435.594;44155;40
transmitted;m3-15;1610697012726.334;70184;42
transmitted;m3-15;1610697196576.841;88569;39
transmitted;m3-15;1610697364017.295;105313;29
transmitted;m3-15;1610697652869.525;134198;28
transmitted;m3-15;1610697986828.9858;167594;37
transmitted;m3-15;1610698199252.78;188836;35
transmitted;m3-15;1610698367990.853;205710;44
transmitted;m3-15;1610698679550.985;236866;37
transmitted;m3-15;1610698739761.2869;242887;40
transmitted;m3-15;1610699053682.541;274279;34
transmitted;m3-15;1610699221332.0999;291044;36
transmitted;m3-15;1610699483795.25;317290;41
transmitted;m3-15;1610699768474.8162;345758;42
transmitted;m3-14;1610696585087.713;27425;35
transmitted;m3-14;1610696910169.421;59933;36
transmitted;m3-14;1610697094642.526;78380;37
transmitted;m3-14;1610697426052.297;111521;24
transmitted;m3-14;1610697689543.656;137870;41
transmitted;m3-14;1610697885484.437;157464;40
transmitted;m3-14;1610698018654.991;170781;39
transmitted;m3-14;1610698428898.741;211805;40
transmitted;m3-14;1610698537149.1648;222630;39
transmitted;m3-14;1610698908118.748;259727;35
transmitted;m3-14;1610698974151.134;266330;33
transmitted;m3-14;1610699262640.573;295179;39
transmitted;m3-14;1610699618272.332;330742;28
transmitted;m3-14;1610699800243.753;348939;40
transmitted;m3-69;1610696551045.0781;24019;37
transmitted;m3-69;1610696991906.4;68105;44
transmitted;m3-69;1610697039828.018;72897;28
transmitted;m3-69;1610697426167.332;111531;31
transmitted;m3-69;1610697571327.879;126047;43
transmitted;m3-69;1610697800638.157;148978;39
transmitted;m3-69;1610698116308.929;180545;49
transmitted;m3-69;1610698291488.734;198063;47
transmitted;m3-69;1610698551881.922;224102;33
transmitted;m3-69;1610698947302.15;263644;41
transmitted;m3-69;1610699037990.398;272713;45
transmitted;m3-69;1610699355371.544;304451;41
transmitted;m3-69;1610699602603.2969;329174;40
transmitted;m3-69;1610699749193.306;343833;37
transmitted;m3-73;1610696639684.8071;32885;47
transmitted;m3-73;1610696919325.011;60849;56
transmitted;m3-73;1610697095218.544;78438;48
transmitted;m3-73;1610697375727.9329;106489;58
transmitted;m3-73;1610697688447.1418;137761;53
transmitted;m3-73;1610697905667.85;159483;56
transmitted;m3-73;1610698033757.252;172292;51
transmitted;m3-73;1610698406308.715;209547;53
transmitted;m3-73;1610698700890.6501;239005;52
transmitted;m3-73;1610698818699.33;250786;55
transmitted;m3-73;1610699144060.559;283322;44
transmitted;m3-73;1610699192410.5188;288157;47
transmitted;m3-73;1610699654772.852;334393;35
transmitted;m3-73;1610699715701.566;340486;55
transmitted;m3-52;1610696717975.589;40726;39
transmitted;m3-52;1610696811285.49;50057;38
transmitted;m3-52;1610697105286.245;79457;49
transmitted;m3-52;1610697273776.4211;96306;31
transmitted;m3-52;1610697709299.043;139858;37
transmitted;m3-52;1610697900857.046;159014;24
transmitted;m3-52;1610698087057.3499;177634;40
transmitted;m3-52;1610698232947.865;192223;46
transmitted;m3-52;1610698572558.386;226184;37
transmitted;m3-52;1610698715929.7012;240521;40
transmitted;m3-52;1610698988930.397;267821;42
transmitted;m3-52;1610699228738.875;291802;40
transmitted;m3-52;1610699620940.701;331022;30
transmitted;m3-52;1610699811159.231;350044;38
transmitted;m3-75;1610696666381.659;35586;32
transmitted;m3-75;1610696887743.1792;57722;27
transmitted;m3-75;1610697172836.233;86231;30
transmitted;m3-75;1610697494525.3242;118400;35
transmitted;m3-75;1610697612536.3008;130201;35
transmitted;m3-75;1610697959999.372;164947;20
transmitted;m3-75;1610698111209.955;180068;82
transmitted;m3-75;1610698343769.533;203324;20
transmitted;m3-75;1610698613511.507;230298;35
transmitted;m3-75;1610698907511.799;259698;19
transmitted;m3-75;1610699062871.768;275234;37
transmitted;m3-75;1610699264642.7578;295411;20
transmitted;m3-75;1610699664914.734;335438;46
transmitted;m3-75;1610699726494.232;341596;39
transmitted;m3-80;1610696748704.639;43785;12
transmitted;m3-80;1610696862624.382;55177;35
transmitted;m3-80;1610697164385.4922;85353;27
transmitted;m3-80;1610697439735.86;112888;40
transmitted;m3-80;1610697548456.771;123760;32
transmitted;m3-80;1610697906518.8179;159566;28
transmitted;m3-80;1610698106567.679;179571;38
transmitted;m3-80;1610698357438.387;204658;44
transmitted;m3-80;1610698597088.562;228623;31
transmitted;m3-80;1610698854838.916;254398;33
transmitted;m3-80;1610699077470.13;276661;21
transmitted;m3-80;1610699235920.83;292506;32
transmitted;m3-80;1610699483831.031;317297;35
transmitted;m3-80;1610699790923.237;348006;26
transmitted;m3-67;1610696743879.07;43300;48
transmitted;m3-67;1610696999399.271;68852;45
transmitted;m3-67;1610697222280.178;91140;45
transmitted;m3-67;1610697508910.5789;119803;42
transmitted;m3-67;1610697606631.0972;129575;41
transmitted;m3-67;1610697884532.749;157365;49
transmitted;m3-67;1610698166823.961;185594;48
transmitted;m3-67;1610698331524.906;202064;44
transmitted;m3-67;1610698488535.223;217765;52
transmitted;m3-67;1610698911554.145;260067;54
transmitted;m3-67;1610699114425.779;280354;53
transmitted;m3-67;1610699192355.147;288147;44
transmitted;m3-67;1610699581508.831;327062;47
transmitted;m3-67;1610699761397.509;345051;42
transmitted;m3-65;1610696722354.1738;41173;28
transmitted;m3-65;1610696912867.5151;60224;38
transmitted;m3-65;1610697202996.748;89237;47
transmitted;m3-65;1610697301456.6619;99083;40
transmitted;m3-65;1610697694578.64;138395;37
transmitted;m3-65;1610697949971.303;163934;44
transmitted;m3-65;1610698184359.977;187373;21
transmitted;m3-65;1610698404381.0361;209375;43
transmitted;m3-65;1610698523572.9749;221294;42
transmitted;m3-65;1610698781103.023;247047;44
transmitted;m3-65;1610699131714.092;282108;25
transmitted;m3-65;1610699216684.736;290605;39
transmitted;m3-65;1610699583915.541;327328;43
transmitted;m3-65;1610699708726.907;339809;43
transmitted;m3-56;1610696703647.4358;39280;38
transmitted;m3-56;1610696907638.826;59679;42
transmitted;m3-56;1610697244280.544;93343;33
transmitted;m3-56;1610697375391.423;106454;41
transmitted;m3-56;1610697583001.1138;127215;48
transmitted;m3-56;1610697769442.006;145859;46
transmitted;m3-56;1610698210302.78;189945;42
transmitted;m3-56;1610698284443.425;197359;37
transmitted;m3-56;1610698509723.705;219887;40
transmitted;m3-56;1610698771844.836;246099;24
transmitted;m3-56;1610699086196.554;277534;28
transmitted;m3-56;1610699284787.273;297393;49
transmitted;m3-56;1610699651366.758;334051;36
transmitted;m3-56;1610699754457.03;344360;41
transmitted;m3-51;1610696560165.161;24926;25
transmitted;m3-51;1610696886454.409;57555;35
transmitted;m3-51;1610697195134.784;88423;33
transmitted;m3-51;1610697400626.925;108972;39
transmitted;m3-51;1610697672156.472;136125;33
transmitted;m3-51;1610697905027.522;159412;34
transmitted;m3-51;1610698111846.643;180094;25
transmitted;m3-51;1610698290947.991;198004;37
transmitted;m3-51;1610698709787.263;239888;34
transmitted;m3-51;1610698851728.586;254082;41
transmitted;m3-51;1610699017837.883;270693;29
transmitted;m3-51;1610699323048.009;301214;39
transmitted;m3-51;1610699491078.175;318017;26
transmitted;m3-51;1610699745530.153;343462;41
transmitted;m3-46;1610696772638.113;46164;42
transmitted;m3-46;1610696909218.015;59822;34
transmitted;m3-46;1610697085976.9631;77498;27
transmitted;m3-46;1610697277679.7212;96668;41
transmitted;m3-46;1610697644186.777;133319;39
transmitted;m3-46;1610697817139.431;150614;43
transmitted;m3-46;1610697997347.924;168635;26
transmitted;m3-46;1610698269840.302;195884;34
transmitted;m3-46;1610698665409.885;235441;44
transmitted;m3-46;1610698717627.781;240663;38
transmitted;m3-46;1610699159718.1448;284872;37
transmitted;m3-46;1610699205388.124;289439;44
transmitted;m3-46;1610699599698.766;328870;32
transmitted;m3-46;1610699824659.097;351366;42
transmitted;m3-13;1610696553734.3892;24298;40
transmitted;m3-13;1610696807757.562;49700;40
transmitted;m3-13;1610697097557.678;78680;34
transmitted;m3-13;1610697366679.729;105592;44
transmitted;m3-13;1610697548289.5579;123753;44
transmitted;m3-13;1610697787430.815;147667;27
transmitted;m3-13;1610698004181.5469;169342;39
transmitted;m3-13;1610698454373.439;214361;39
transmitted;m3-13;1610698513663.106;220290;39
transmitted;m3-13;1610698885415.564;257465;40
transmitted;m3-13;1610699049165.983;273840;38
transmitted;m3-13;1610699420697.908;310993;39
transmitted;m3-13;1610699490350.142;317958;44
transmitted;m3-13;1610699710570.3;339980;38
transmitted;m3-78;1610696592270.963;28149;45
transmitted;m3-78;1610696945972.4988;63519;36
transmitted;m3-78;1610697133514.373;82273;32
transmitted;m3-78;1610697452024.582;114124;17
transmitted;m3-78;1610697511396.379;120061;37
transmitted;m3-78;1610697809846.506;149906;38
transmitted;m3-78;1610698000898.705;169011;41
transmitted;m3-78;1610698324387.783;201360;40
transmitted;m3-78;1610698681771.304;237098;35
transmitted;m3-78;1610698921070.472;261028;41
transmitted;m3-78;1610698964150.771;265336;45
transmitted;m3-78;1610699260741.7341;294995;38
transmitted;m3-78;1610699553364.615;324257;41
transmitted;m3-78;1610699846165.659;353537;39
transmitted;m3-77;1610696600310.601;28944;28
transmitted;m3-77;1610696978041.815;66717;35
transmitted;m3-77;1610697235093.2778;92422;36
transmitted;m3-77;1610697364351.751;105348;40
transmitted;m3-77;1610697643042.727;133217;40
transmitted;m3-77;1610697805664.406;149479;38
transmitted;m3-77;1610698031242.736;172037;37
transmitted;m3-77;1610698301754.965;199088;37
transmitted;m3-77;1610698494824.613;218395;38
transmitted;m3-77;1610698813746.8281;250287;39
transmitted;m3-77;1610699033337.016;272246;42
transmitted;m3-77;1610699363166.6638;305229;32
transmitted;m3-77;1610699487968.953;317709;44
transmitted;m3-77;1610699890148.0051;357927;38
transmitted;m3-76;1610696725999.205;41517;31
transmitted;m3-76;1610696878600.918;56777;40
transmitted;m3-76;1610697243791.1538;93296;26
transmitted;m3-76;1610697329713.0498;101888;34
transmitted;m3-76;1610697592461.308;128163;22
transmitted;m3-76;1610697865662.448;155483;30
transmitted;m3-76;1610698183783.853;187295;32
transmitted;m3-76;1610698270784.841;195995;32
transmitted;m3-76;1610698503463.937;219263;44
transmitted;m3-76;1610698875625.13;256479;27
transmitted;m3-76;1610699035065.188;272423;30
transmitted;m3-76;1610699208057.556;289722;25
transmitted;m3-76;1610699437096.605;312626;30
transmitted;m3-76;1610699799208.458;348837;36
transmitted;m3-81;1610696785237.783;47435;37
transmitted;m3-81;1610696915227.705;60434;45
transmitted;m3-81;1610697052468.643;74158;36
transmitted;m3-81;1610697363159.867;105227;38
transmitted;m3-81;1610697577969.334;126708;22
transmitted;m3-81;1610697865240.222;155435;32
transmitted;m3-81;1610698145621.01;183473;39
transmitted;m3-81;1610698385472.1748;207458;36
transmitted;m3-81;1610698513510.833;220262;40
transmitted;m3-81;1610698742641.4758;243175;34
transmitted;m3-81;1610699020572.347;270968;36
transmitted;m3-81;1610699392073.076;308118;37
transmitted;m3-81;1610699610512.606;329962;41
transmitted;m3-81;1610699831163.6729;352027;28
transmitted;m3-82;1610696627758.402;31692;39
transmitted;m3-82;1610696817179.197;50634;31
transmitted;m3-82;1610697207208.687;89637;36
transmitted;m3-82;1610697482861.085;117202;38
transmitted;m3-82;1610697600151.389;128931;27
transmitted;m3-82;1610697818801.843;150796;30
transmitted;m3-82;1610698118074.009;180723;42
transmitted;m3-82;1610698249893.886;193905;30
transmitted;m3-82;1610698543695.598;223285;38
transmitted;m3-82;1610698878678.174;256783;37
transmitted;m3-82;1610699140657.48;282981;23
transmitted;m3-82;1610699215728.806;290488;33
transmitted;m3-82;1610699625350.3079;331450;17
transmitted;m3-82;1610699792180.719;348133;39
transmitted;m3-83;1610696698241.964;38738;32
transmitted;m3-83;1610697013483.286;70262;37
transmitted;m3-83;1610697138293.906;82743;27
transmitted;m3-83;1610697466294.831;115543;36
transmitted;m3-83;1610697533476.765;122261;28
transmitted;m3-83;1610697851906.3662;154104;27
transmitted;m3-83;1610698021567.056;171070;34
transmitted;m3-83;1610698309067.407;199820;28
transmitted;m3-83;1610698512608.775;220174;30
transmitted;m3-83;1610698743379.0022;243251;22
transmitted;m3-83;1610699188320.7668;287745;41
transmitted;m3-83;1610699375392.288;306452;34
transmitted;m3-83;1610699510662.983;319979;34
transmitted;m3-83;1610699759444.168;344857;28
transmitted;m3-63;1610696587763.25;27746;44
transmitted;m3-63;1610696855184.768;54488;34
transmitted;m3-63;1610697041534.951;73123;40
transmitted;m3-63;1610697445506.0251;113520;46
transmitted;m3-63;1610697651366.828;134106;49
transmitted;m3-63;1610697882296.754;157199;42
transmitted;m3-63;1610698078867.248;176856;25
transmitted;m3-63;1610698317747.945;200744;36
transmitted;m3-63;1610698494848.721;218454;42
transmitted;m3-63;1610698768939.529;245863;40
transmitted;m3-63;1610699102871.369;279256;42
transmitted;m3-63;1610699230050.494;291974;35
transmitted;m3-63;1610699467172.379;315686;40
transmitted;m3-63;1610699871663.6108;356135;48
